timestamp,surface,player,enemy,roi_home,roi_enemy,h2h_home,h2h_away,odds,match_roi,stake,result
2009-01-23,hard,Martinez Sanchez M. J.,Suarez Navarro C.,0.73,0,0,0,3.08,-1,0.73,-0.73
2009-01-23,hard,Safarova L.,Bartoli M.,0,0.55,0,0,2.55,-1,-0.55,0.55
2009-01-23,hard,Santoro F.,Roddick A.,0,0.11,0,0,10.5,-1,-0.11,0.11
2009-01-23,hard,Dokic J.,Wozniacki C.,1.58,0.05,0,0,4.2,3.2,1.53,4.896
2009-01-24,hard,Cilic M.,Del Potro J.,0,0.12,0,0,2.74,-1,-0.12,0.12
2009-01-24,hard,Bartoli M.,Jankovic J.,0.55,0,0,0,4.2,3.2,0.55,1.760
2009-01-24,hard,Ancic M.,Simon G.,0.63,0.21,0,0,2.53,-1,0.42,-0.42
2009-01-24,hard,Volodko K.,Zheng J.,0.45,0.49,0,0,2.57,-1,-0.04,0.04
2009-01-24,hard,Mauresmo A.,Azarenka V.,0.16,0,0,0,3.85,-1,0.16,-0.16
2009-01-24,hard,Bondarenko A.,Kuznetsova S.,0.42,0.1,0,0,4.01,-1,0.32,-0.32
2009-01-24,hard,Stepanek R.,Verdasco F.,0.13,0.11,0,0,2.52,-1,0.02,-0.02
2009-01-24,hard,Sela D.,Tsonga J-W.,0.71,0.15,0,0,6.4,-1,0.56,-0.56
2009-01-24,hard,Razzano V.,Cibulkova D.,1.01,0.07,0,0,4.68,-1,0.94,-0.94
2009-01-24,hard,Andreev I.,Blake J.,1.24,0.06,0,0,2.68,-1,1.18,-1.18
2009-01-24,hard,Gonzalez F.,Gasquet R.,0.23,0.1,0,0,1.65,0.65,0.13,0.0845
2009-01-24,hard,Gasquet R.,Gonzalez F.,0.1,0.23,0,0,2.17,-1,-0.13,0.13
2009-01-24,hard,Stosur S.,Dementieva E.,0.78,0.07,0,0,6.75,-1,0.71,-0.71
2009-01-24,hard,Melzer J.,Murray A.,0.4,0.01,0,0,10.88,-1,0.39,-0.39
2009-01-24,hard,Haas T.,Nadal R.,0.26,0.01,0,0,9.95,-1,0.25,-0.25
2009-01-25,hard,Medina Garrigues A.,Suarez Navarro C.,2.24,14.76,0,0,1.91,-1,-12.52,12.52
2009-01-25,hard,Suarez Navarro C.,Medina Garrigues A.,14.76,2.24,0,0,1.83,0.83,12.52,10.3916
2009-01-25,hard,Cornet A.,Safina D.,0.43,0.08,0,0,5.03,-1,0.35,-0.35
2009-01-25,hard,Petrova N.,Zvonareva V.,0,0.14,0,0,2.62,-1,-0.14,0.14
2009-01-25,hard,Berdych T.,Federer R.,0.6,0.07,0,0,10.31,-1,0.53,-0.53
2009-01-25,hard,Verdasco F.,Murray A.,0.11,0.01,0,0,6.43,5.43,0.10,0.5430
2009-01-25,hard,Gonzalez F.,Nadal R.,0.23,0.01,0,0,8.53,-1,0.22,-0.22
2009-01-25,hard,Robredo T.,Roddick A.,0.3,0.17,0,0,4.87,-1,0.13,-0.13
2009-01-25,hard,Kleybanova A.,Dokic J.,3.48,4.78,0,0,2.33,-1,-1.30,1.30
2009-01-25,hard,Blake J.,Tsonga J-W.,0.06,0.15,0,0,2.4,-1,-0.09,0.09
2009-01-25,hard,Baghdatis M.,Djokovic N.,0.54,0.03,0,0,3.75,-1,0.51,-0.51
2009-01-26,hard,Del Potro J.,Federer R.,0.56,0.07,0,0,4.57,-1,0.49,-0.49
2009-01-27,hard,Suarez Navarro C.,Dementieva E.,15.59,0.49,0,0,4.56,-1,15.10,-15.10
2009-01-27,hard,Bartoli M.,Zvonareva V.,4.27,0.64,0,0,3.2,-1,3.63,-3.63
2009-01-27,hard,Kuznetsova S.,Williams S.,0.35,0.12,0,0,3.53,-1,0.23,-0.23
2009-01-27,hard,Verdasco F.,Tsonga J-W.,6.09,0.84,0,0,2.37,1.37,5.25,7.1925
2009-01-27,hard,Dokic J.,Safina D.,5.35,0.26,0,0,3.97,-1,5.09,-5.09
2009-01-27,hard,Simon G.,Nadal R.,0.72,0.15,0,0,6.97,-1,0.57,-0.57
2009-01-28,hard,Dementieva E.,Williams S.,0.49,0.12,0,0,1.75,-1,0.37,-0.37
2009-01-28,hard,Williams S.,Dementieva E.,0.12,0.49,0,0,2.06,1.06,-0.37,-0.3922
2009-01-28,hard,Safina D.,Zvonareva V.,0.26,0.64,0,0,2.39,1.39,-0.38,-0.5282
2009-01-28,hard,Roddick A.,Federer R.,0.36,0.33,0,0,6.12,-1,0.03,-0.03
2009-01-29,hard,Verdasco F.,Nadal R.,7.46,0.25,0,0,5.94,-1,7.21,-7.21
2009-01-30,hard,Safina D.,Williams S.,1.89,1.50,0,0,3.1,-1,0.39,-0.39
2009-01-31,hard,Federer R.,Nadal R.,0.44,0.38,0,0,1.65,-1,0.06,-0.06
2009-01-31,hard,Nadal R.,Federer R.,0.38,0.44,0,0,2.23,1.23,-0.06,-0.0738
2009-02-14,hard,Rodionova An.,Zheng J.,0,1.01,0,0,5.03,-1,-1.01,1.01
2009-02-15,hard,Razzano V.,Volodko K.,0.01,-0.55,0,0,1.74,0.74,0.56,0.4144
2009-02-15,hard,Niculescu M.,Peng S.,0,-0.46,0,0,2.82,1.82,0.46,0.8372
2009-02-15,hard,Volodko K.,Razzano V.,-0.55,0.01,0,0,2.02,-1,-0.56,0.56
2009-02-15,hard,Voegele S.,Hantuchova D.,0,-1,0,0,6.69,-1,1,-1
2009-02-15,hard,Sugiyama A.,Bartoli M.,-1,3.27,0,0,3.63,-1,-4.27,4.27
2009-02-15,hard,Govortsova O.,Bondarenko A.,0,-0.58,0,0,2.82,-1,0.58,-0.58
2009-02-15,hard,Cirstea S.,Cibulkova D.,0,-0.74,0,0,5.9,-1,0.74,-0.74
2009-02-15,hard,Morita A.,Chakvetadze A.,0,-1,0,0,2.31,1.31,1,1.31
2009-02-15,hard,Chakvetadze A.,Morita A.,-1,0,0,0,1.71,-1,-1,1
2009-02-15,hard,Rybarikova M.,Stosur S.,0,-0.22,0,0,2.31,-1,0.22,-0.22
2009-02-15,hard,Vesnina E.,Kuznetsova S.,0,-0.65,0,0,5.26,4.26,0.65,2.7690
2009-02-15,hard,Groenefeld A.,Cornet A.,0,-0.57,0,0,4.22,-1,0.57,-0.57
2009-02-15,hard,Klepac A.,Medina Garrigues A.,0,1.24,0,0,5.17,-1,-1.24,1.24
2009-02-15,hard,Kleybanova A.,Ivanovic A.,2.48,-1,1,0,2.81,-1,6.96,-6.96
2009-02-16,hard,Dushevina V.,Zvonareva V.,0.34,-0.01,0,0,5.89,-1,0.35,-0.35
2009-02-16,hard,Schruff J.,Cornet A.,0,-0.57,0,0,7.35,-1,0.57,-0.57
2009-02-16,hard,Zheng J.,Stosur S.,1.17,-0.22,0,0,1.64,0.64,1.39,0.8896
2009-02-16,hard,Stosur S.,Zheng J.,-0.22,1.17,0,0,2.1,-1,-1.39,1.39
2009-02-16,hard,Medina Garrigues A.,Bondarenko A.,1.24,-0.58,0,0,1.71,0.71,1.82,1.2922
2009-02-16,hard,Bartoli M.,Schiavone F.,3.27,0,0,0,2.31,1.31,3.27,4.2837
2009-02-16,hard,Bondarenko A.,Medina Garrigues A.,-0.58,1.24,0,0,2.06,-1,-1.82,1.82
2009-02-16,hard,Pavlyuchenkova A.,Williams V.,0.64,-1,0,0,7.35,-1,1.64,-1.64
2009-02-16,hard,Razzano V.,Safina D.,0.01,0.89,0,0,6.23,5.23,-0.88,-4.6024
2009-02-16,hard,Mirza S.,Kanepi K.,0,-1,0,0,2.33,-1,1,-1
2009-02-16,hard,Pironkova T.,Cibulkova D.,-1,-0.74,0,0,4.56,-1,-0.26,0.26
2009-02-16,hard,Morita A.,Hantuchova D.,0,-1,0,0,4.58,-1,1,-1
2009-02-16,hard,Errani S.,Williams S.,-1,1.87,0,0,8.26,-1,-2.87,2.87
2009-02-16,hard,Bammer S.,Dementieva E.,0,-0.30,0,0,6.44,-1,0.30,-0.30
2009-02-17,hard,Cornet A.,Williams V.,-0.35,-1,0,0,5.97,-1,0.65,-0.65
2009-02-17,hard,Razzano V.,Hantuchova D.,0.75,-0.91,0,0,2.02,1.02,1.66,1.6932
2009-02-17,hard,Hantuchova D.,Razzano V.,-0.91,0.75,0,0,1.75,-1,-1.66,1.66
2009-02-17,hard,Pin C.,Ivanovic A.,0.93,-0.58,0,0,7.26,-1,1.51,-1.51
2009-02-17,hard,Medina Garrigues A.,Dementieva E.,1.40,-0.30,0,0,5.77,-1,1.70,-1.70
2009-02-17,hard,Kanepi K.,Jankovic J.,-1,-0.92,0,0,5.52,4.52,-0.08,-0.3616
2009-02-17,hard,Zheng J.,Williams S.,1.17,1.87,0,0,5.56,-1,-0.70,0.70
2009-02-18,hard,Kanepi K.,Vesnina E.,-0.43,6.63,0,0,1.64,0.64,-7.06,-4.5184
2009-02-18,hard,Vesnina E.,Kanepi K.,6.63,-0.43,0,0,2.18,-1,7.06,-7.06
2009-02-18,hard,Razzano V.,Zvonareva V.,5.98,0.11,0,0,4.19,3.19,5.87,18.7253
2009-02-18,hard,Dementieva E.,Williams V.,-0.19,-0.92,0,0,2.5,-1,0.73,-0.73
2009-02-18,hard,Ivanovic A.,Williams S.,-0.58,1.95,0,0,4.02,-1,-2.53,2.53
2009-02-19,hard,Kanepi K.,Razzano V.,4.09,7.00,0,0,1.75,-1,-2.91,2.91
2009-02-19,hard,Razzano V.,Kanepi K.,7.00,4.09,0,0,2.09,1.09,2.91,3.1719
2009-02-19,hard,Williams S.,Williams V.,2.09,-0.80,0,0,2.01,-1,2.89,-2.89
2009-02-19,hard,Williams V.,Williams S.,-0.80,2.09,0,0,1.75,0.75,-2.89,-2.1675
2009-02-20,hard,Razzano V.,Williams V.,10.19,-0.29,0,0,6.2,-1,10.48,-10.48
2009-03-14,hard,Vinci R.,Bammer S.,0,-1,0,0,2.36,-1,1,-1
2009-03-14,hard,Wozniak A.,Safarova L.,0,-1,0,0,2.45,1.45,1,1.45
2009-03-14,hard,Craybas J.,Medina Garrigues A.,0,1.11,0,0,3.68,2.68,-1.11,-2.9748
2009-03-14,hard,Kvitova P.,Benesova I.,0,-1,0,0,1.77,0.77,1,0.77
2009-03-14,hard,Benesova I.,Kvitova P.,-1,0,0,0,2.1,-1,-1,1
2009-03-14,hard,Radwanska U.,Kuznetsova S.,5.6,-1.65,0,0,6.09,5.09,7.25,36.9025
2009-03-14,hard,Radwanska A.,Stosur S.,-1,-0.66,0,0,1.63,0.63,-0.34,-0.2142
2009-03-14,hard,Stosur S.,Radwanska A.,-0.66,-1,0,0,2.19,-1,0.34,-0.34
2009-03-14,hard,Szavay A.,Gallovits E.,-1,0,0,0,1.72,0.72,-1,-0.72
2009-03-14,hard,Gallovits E.,Szavay A.,0,-1,0,0,2.04,-1,1,-1
2009-03-14,hard,Llagostera Vives N.,Cibulkova D.,0,-0.43,0,0,6.99,5.99,0.43,2.5757
2009-03-14,hard,Cetkovska P.,Dementieva E.,0,-1.06,0,0,10.31,9.31,1.06,9.8686
2009-03-14,hard,Dushevina V.,Zheng J.,-0.66,0.81,0,0,3.36,2.36,-1.47,-3.4692
2009-03-14,hard,Dulko G.,Mattek-Sands B.,-1,0,0,0,1.7,0.7,-1,-0.7
2009-03-14,hard,Mattek-Sands B.,Dulko G.,0,-1,0,0,2.08,-1,1,-1
2009-03-14,hard,Paszek T.,Kleybanova A.,0,1.48,0,0,2.98,-1,-1.48,1.48
2009-03-14,hard,Yakimova A.,Ivanovic A.,0,-1.48,0,0,7.71,-1,1.48,-1.48
2009-03-14,hard,Barrois K.,Cornet A.,0,-1.26,0,0,5.33,4.33,1.26,5.4558
2009-03-14,hard,Wickmayer Y.,Hantuchova D.,0,-1.72,0,0,3.51,-1,1.72,-1.72
2009-03-15,hard,Peer S.,Chakvetadze A.,0,-2,0,0,1.84,0.84,2,1.68
2009-03-15,hard,Chakvetadze A.,Peer S.,-2,0,0,0,1.97,-1,-2,2
2009-03-15,hard,Mirza S.,Pennetta F.,-0.25,-0.92,0,0,2.79,-1,0.67,-0.67
2009-03-15,hard,Pavlyuchenkova A.,Jankovic J.,-0.36,-1.92,0,0,6.24,5.24,1.56,8.1744
2009-03-15,hard,Haynes A.,Sugiyama A.,0,-2,0,0,3.82,2.82,2,5.64
2009-03-15,hard,Lu Y.H.,Simon G.,-1,-0.28,0,0,5.2,-1,-0.72,0.72
2009-03-15,hard,Nieminen J.,Blake J.,0,-0.56,0,0,3.76,-1,0.56,-0.56
2009-03-15,hard,Gonzalez F.,Hewitt L.,-0.12,0,0,0,1.68,0.68,-0.12,-0.0816
2009-03-15,hard,Hewitt L.,Gonzalez F.,0,-0.12,0,0,2.21,-1,0.12,-0.12
2009-03-15,hard,Kanepi K.,Wozniacki C.,3.73,-0.95,0,0,2.91,-1,4.68,-4.68
2009-03-15,hard,Chardy J.,Fish M.,0,-1,0,0,3,2,1,2
2009-03-15,hard,Kvitova P.,Zvonareva V.,0,-0.89,0,0,4.96,-1,0.89,-0.89
2009-03-15,hard,Widom T.,Ferrer D.,0,-1,0,0,8.56,-1,1,-1
2009-03-15,hard,Seppi A.,Wawrinka S.,0,-1,0,0,2.7,-1,1,-1
2009-03-15,hard,Vassallo-Arguello M.,Djokovic N.,0,0.31,0,0,12.67,-1,-0.31,0.31
2009-03-15,hard,Schuttler R.,Haas T.,0,-0.74,0,0,3.92,-1,0.74,-0.74
2009-03-15,hard,Sweeting R.,Del Potro J.,0,-0.44,0,0,8.47,-1,0.44,-0.44
2009-03-15,hard,Isner J.,Monfils G.,0,0.36,0,0,3.88,2.88,-0.36,-1.0368
2009-03-15,hard,Peng S.,Safina D.,-1.46,-0.11,0,0,6.04,-1,-1.35,1.35
2009-03-15,hard,Dent T.,Melzer J.,0,-0.6,0,0,2.22,-1,0.6,-0.6
2009-03-15,hard,Melzer J.,Dent T.,-0.6,0,0,0,1.65,0.65,-0.6,-0.390
2009-03-15,hard,Glatch A.,Radwanska U.,0,5.6,0,0,2.17,-1,-5.6,5.6
2009-03-15,hard,Radwanska U.,Glatch A.,5.6,0,0,0,1.69,0.69,5.6,3.864
2009-03-16,hard,Dushevina V.,Bammer S.,1.70,-0.4,0,0,1.62,-1,2.10,-2.10
2009-03-16,hard,Bammer S.,Dushevina V.,-0.4,1.70,0,0,2.3,1.3,-2.10,-2.730
2009-03-16,hard,Robredo T.,Cilic M.,-0.7,-0.41,0,0,2.53,1.53,-0.29,-0.4437
2009-03-16,hard,Troicki V.,Berdych T.,0,-0.4,0,0,3,2,0.4,0.8
2009-03-16,hard,Querrey S.,Stepanek R.,0,-0.87,0,0,2.54,1.54,0.87,1.3398
2009-03-16,hard,Massu N.,Safin M.,0,-1,0,0,3.64,-1,1,-1
2009-03-16,hard,Koellerer D.,Roddick A.,0,-0.64,0,0,12,-1,0.64,-0.64
2009-03-16,hard,Vesnina E.,Azarenka V.,5.63,0.28,0,0,4.21,-1,5.35,-5.35
2009-03-16,hard,Mauresmo A.,Li N.,-0.84,-1,0,0,1.91,-1,0.16,-0.16
2009-03-16,hard,Li N.,Mauresmo A.,-1,-0.84,0,0,1.83,0.83,-0.16,-0.1328
2009-03-16,hard,Wozniak A.,Radwanska A.,1.45,-0.37,0,0,3.52,-1,1.82,-1.82
2009-03-16,hard,Mathieu P.,Murray A.,0,-0.94,0,0,6.6,-1,0.94,-0.94
2009-03-16,hard,Barrois K.,Szavay A.,4.33,-0.28,0,0,1.93,-1,4.61,-4.61
2009-03-16,hard,Szavay A.,Barrois K.,-0.28,4.33,0,0,1.81,0.81,-4.61,-3.7341
2009-03-16,hard,Haynes A.,Pennetta F.,0,-0.92,0,0,5.49,-1,0.92,-0.92
2009-03-16,hard,Knapp K.,Pavlyuchenkova A.,0,-0.36,0,0,3.88,-1,0.36,-0.36
2009-03-16,hard,Gonzalez F.,Blake J.,-0.12,-0.56,0,0,1.64,0.64,0.44,0.2816
2009-03-16,hard,Blake J.,Gonzalez F.,-0.56,-0.12,0,0,2.19,-1,-0.44,0.44
2009-03-16,hard,Llagostera Vives N.,Kleybanova A.,5.99,1.86,0,0,3.76,2.76,4.13,11.3988
2009-03-16,hard,Gasquet R.,Verdasco F.,-0.9,6.46,0,0,2.32,-1,-7.36,7.36
2009-03-16,hard,Dulko G.,Ivanovic A.,-0.3,-1.42,0,0,4.33,-1,1.12,-1.12
2009-03-16,hard,Karlovic I.,Federer R.,-1,-0.56,0,0,6.99,-1,-0.44,0.44
2009-03-16,hard,Ljubicic I.,Simon G.,-1,-0.28,0,0,3.31,2.31,-0.72,-1.6632
2009-03-17,hard,Szavay A.,Radwanska A.,-0.28,-0.37,0,0,3.21,-1,0.09,-0.09
2009-03-17,hard,Querrey S.,Wawrinka S.,0,-0.55,0,0,1.91,-1,0.55,-0.55
2009-03-17,hard,Wawrinka S.,Querrey S.,-0.55,0,0,0,1.86,0.86,-0.55,-0.4730
2009-03-17,hard,Tursunov D.,Nadal R.,0.46,1.61,0,0,12.5,-1,-1.15,1.15
2009-03-17,hard,Bammer S.,Hantuchova D.,-0.4,-1.40,0,0,2.21,1.21,1.00,1.2100
2009-03-17,hard,Cetkovska P.,Hantuchova D.,9.31,-1.40,0,0,2.69,-1,10.71,-10.71
2009-03-17,hard,Pennetta F.,Ivanovic A.,-0.46,-1.42,0,0,3.01,-1,0.96,-0.96
2009-03-17,hard,Andreev I.,Tsonga J-W.,0.24,-0.16,0,0,4.85,3.85,0.40,1.5400
2009-03-17,hard,Radwanska U.,Wozniacki C.,11.38,-0.57,0,0,4.57,-1,11.95,-11.95
2009-03-17,hard,Li N.,Zvonareva V.,-1,-0.71,0,0,3.2,-1,-0.29,0.29
2009-03-17,hard,Haas T.,Djokovic N.,-0.46,0.32,0,0,5.69,-1,-0.78,0.78
2009-03-17,hard,Peer S.,Azarenka V.,0.84,0.28,0,0,3.5,-1,0.56,-0.56
2009-03-17,hard,Melzer J.,Del Potro J.,0.05,-0.38,0,0,4.86,-1,0.43,-0.43
2009-03-17,hard,Craybas J.,Safina D.,4.62,0.02,0,0,7.3,-1,4.60,-4.60
2009-03-17,hard,Troicki V.,Nalbandian D.,0,0.17,0,0,3.31,-1,-0.17,0.17
2009-03-17,hard,Safin M.,Isner J.,-1,2.88,0,0,1.73,-1,-3.88,3.88
2009-03-17,hard,Isner J.,Safin M.,2.88,-1,0,0,2.05,1.05,3.88,4.0740
2009-03-18,hard,Isner J.,Del Potro J.,2.88,-0.38,0,0,3.23,-1,3.26,-3.26
2009-03-18,hard,Kiefer N.,Roddick A.,0.32,-0.61,0,0,6.03,-1,0.93,-0.93
2009-03-18,hard,Chardy J.,Ferrer D.,2,-0.93,0,0,2.88,-1,2.93,-2.93
2009-03-18,hard,Azarenka V.,Safina D.,0.53,0.02,0,0,2.31,1.31,0.51,0.6681
2009-03-18,hard,Safina D.,Azarenka V.,0.02,0.53,0,0,1.61,-1,-0.51,0.51
2009-03-18,hard,Nalbandian D.,Nadal R.,0.17,1.61,0,0,5.02,-1,-1.44,1.44
2009-03-18,hard,Pavlyuchenkova A.,Radwanska A.,5.13,-0.07,0,0,2.47,1.47,5.20,7.6440
2009-03-18,hard,Kohlschreiber P.,Verdasco F.,0.22,7.04,0,0,4.27,-1,-6.82,6.82
2009-03-18,hard,Gonzalez F.,Federer R.,1.20,-0.47,0,0,6.45,-1,1.67,-1.67
2009-03-18,hard,Ljubicic I.,Andreev I.,1.31,0.24,0,0,2.31,1.31,1.07,1.4017
2009-03-18,hard,Wawrinka S.,Djokovic N.,-0.55,0.32,0,0,5.71,-1,-0.87,0.87
2009-03-19,hard,Verdasco F.,Federer R.,7.04,-0.47,0,0,3.68,-1,7.51,-7.51
2009-03-19,hard,Azarenka V.,Zvonareva V.,0.82,-0.37,0,0,2.34,-1,1.19,-1.19
2009-03-19,hard,Djokovic N.,Roddick A.,0.46,-0.61,0,0,1.63,-1,1.07,-1.07
2009-03-19,hard,Roddick A.,Djokovic N.,-0.61,0.46,0,0,2.21,1.21,-1.07,-1.2947
2009-03-19,hard,Del Potro J.,Nadal R.,-0.21,1.65,0,0,5.98,-1,-1.86,1.86
2009-03-20,hard,Pavlyuchenkova A.,Ivanovic A.,6.60,-0.83,0,0,3.31,-1,7.43,-7.43
2009-03-20,hard,Federer R.,Murray A.,-0.36,-0.74,0,0,1.73,-1,0.38,-0.38
2009-03-20,hard,Murray A.,Federer R.,-0.74,-0.36,0,0,2.09,1.09,-0.38,-0.4142
2009-03-20,hard,Roddick A.,Nadal R.,-0.48,1.81,0,0,4.26,-1,-2.29,2.29
2009-03-21,hard,Zvonareva V.,Ivanovic A.,0.20,-0.83,0,0,1.62,0.62,1.03,0.6386
2009-03-21,hard,Ivanovic A.,Zvonareva V.,-0.83,0.20,0,0,2.24,-1,-1.03,1.03
2009-03-21,hard,Nadal R.,Murray A.,1.94,-0.74,0,0,1.64,0.64,2.68,1.7152
2009-03-21,hard,Murray A.,Nadal R.,-0.74,1.94,0,0,2.21,-1,-2.68,2.68
2009-03-26,hard,Dokic J.,Wozniacki C.,4.35,-0.38,1,0,3.71,-1,9.46,-9.46
2009-03-26,hard,Pavlyuchenkova A.,Azarenka V.,5.60,1.13,0,0,4.09,-1,4.47,-4.47
2009-03-26,hard,Koryttseva M.,Ivanovic A.,0,-1.51,0,0,8.98,-1,1.51,-1.51
2009-03-27,hard,Junqueira D.,Roddick A.,0,-0.27,0,0,20.38,-1,0.27,-0.27
2009-03-27,hard,Wozniak A.,Li N.,0.45,-1.17,0,0,3.57,-1,1.62,-1.62
2009-03-27,hard,Lopez F.,Querrey S.,0,0.54,0,0,2.37,1.37,-0.54,-0.7398
2009-03-27,hard,Tanasugarn T.,Radwanska A.,0,-0.73,0,0,4.63,-1,0.73,-0.73
2009-03-27,hard,Martinez Sanchez M. J.,Kanepi K.,-0.27,2.73,0,0,3.67,-1,-3.00,3.00
2009-03-27,hard,Gil F.,Karlovic I.,0,-2,0,0,2.66,1.66,2,3.32
2009-03-27,hard,Troicki V.,Nalbandian D.,1,-0.49,0,1,4.52,3.52,2.98,10.4896
2009-03-27,hard,Becker B.,Verdasco F.,0,6.25,0,0,7.72,-1,-6.25,6.25
2009-03-27,hard,Santangelo M.,Peng S.,0,-2.46,0,0,3.23,-1,2.46,-2.46
2009-03-27,hard,Kudryavtseva A.,Medina Garrigues A.,0,0.11,0,0,3.63,-1,-0.11,0.11
2009-03-27,hard,Lu Y.H.,Andreev I.,-2,3.09,0,0,3.22,-1,-5.09,5.09
2009-03-27,hard,Reynolds B.,Stepanek R.,-1,-1.87,0,0,4.65,-1,0.87,-0.87
2009-03-27,hard,Strycova B.,Cornet A.,0,-2.26,0,0,3.46,-1,2.26,-2.26
2009-03-27,hard,Isner J.,Ferrer D.,2.93,-0.51,0,0,2.97,-1,3.44,-3.44
2009-03-27,hard,Makarova E.,Sugiyama A.,-1,-3,0,0,1.74,0.74,2,1.48
2009-03-27,hard,Sugiyama A.,Makarova E.,-3,-1,0,0,1.99,-1,-2,2
2009-03-27,hard,Glatch A.,Williams S.,-1,1.32,0,0,18.83,-1,-2.32,2.32
2009-03-27,hard,Groenefeld A.,Errani S.,-1,-2,0,0,1.64,0.64,1,0.64
2009-03-27,hard,Goerges J.,Zheng J.,0,-0.19,0,0,4.09,-1,0.19,-0.19
2009-03-27,hard,Errani S.,Groenefeld A.,-2,-1,0,0,2.17,-1,-1,1
2009-03-27,hard,Melzer J.,Tipsarevic J.,-0.95,0,0,0,1.88,-1,-0.95,0.95
2009-03-27,hard,Tipsarevic J.,Melzer J.,0,-0.95,0,0,1.86,0.86,0.95,0.8170
2009-03-27,hard,Krajicek M.,Petrova N.,0,-1,0,0,3.23,-1,1,-1
2009-03-27,hard,Monaco J.,Murray A.,0,-0.65,0,0,8.94,-1,0.65,-0.65
2009-03-27,hard,Seppi A.,Wawrinka S.,-1,-0.69,0,1,3.2,-1,-0.62,0.62
2009-03-27,hard,Massu N.,Fish M.,-1,-2,0,0,4.96,3.96,1,3.96
2009-03-27,hard,Benesova I.,Lisicki S.,-2,-1,0,0,2.12,1.12,-1,-1.12
2009-03-27,hard,Lisicki S.,Benesova I.,-1,-2,0,0,1.7,-1,1,-1
2009-03-27,hard,Kunitsyn I.,Gonzalez F.,0,0.20,0,0,5.11,-1,-0.20,0.20
2009-03-27,hard,Peer S.,Williams V.,-0.16,0.58,0,0,8.45,-1,-0.74,0.74
2009-03-27,hard,Garbin T.,Zvonareva V.,0,0.82,0,0,12.16,-1,-0.82,0.82
2009-03-27,hard,Hewitt L.,Simon G.,-1,-1.14,0,0,2.48,-1,0.14,-0.14
2009-03-27,hard,Delic A.,Cilic M.,-1,-1.41,0,0,3.56,-1,0.41,-0.41
2009-03-27,hard,Sprem K.,Cibulkova D.,0,-1.43,0,0,2.45,-1,1.43,-1.43
2009-03-28,hard,Gabashvili T.,Nadal R.,0,2.79,0,0,22.67,-1,-2.79,2.79
2009-03-28,hard,Vassallo-Arguello M.,Del Potro J.,-1,-0.86,0,0,9,-1,-0.14,0.14
2009-03-28,hard,Dulko G.,Jankovic J.,-1.3,-2.92,0,0,4.5,3.5,1.62,5.670
2009-03-28,hard,Suarez Navarro C.,Dementieva E.,14.59,-2.06,0,1,6.1,-1,33.30,-33.30
2009-03-28,hard,Chakvetadze A.,Azarenka V.,-3,1.36,0,0,3.84,-1,-4.36,4.36
2009-03-28,hard,Yakimova A.,Kleybanova A.,-1,0.86,0,0,2.68,-1,-1.86,1.86
2009-03-28,hard,Tursunov D.,Roddick A.,-0.54,-0.27,0,0,5.94,-1,-0.27,0.27
2009-03-28,hard,Vaidisova N.,Kuznetsova S.,-1,-2.65,0,0,2.32,-1,1.65,-1.65
2009-03-28,hard,Szavay A.,Ivanovic A.,-0.47,-1.45,0,0,5.56,4.56,0.98,4.4688
2009-03-28,hard,Stosur S.,Safina D.,-1.66,-0.88,0,0,4.34,3.34,-0.78,-2.6052
2009-03-28,hard,Dent T.,Robredo T.,-1,0.83,0,0,3.19,2.19,-1.83,-4.0077
2009-03-28,hard,Kiefer N.,Federer R.,-0.68,-1.07,0,0,10.75,-1,0.39,-0.39
2009-03-28,hard,Schnyder P.,Wozniacki C.,-1,-0.12,0,0,2.97,-1,-0.88,0.88
2009-03-28,hard,Schuttler R.,Simon G.,-1,-1.14,0,0,5.5,-1,0.14,-0.14
2009-03-28,hard,Cornet A.,Zheng J.,-2.26,-0.19,0,0,1.84,-1,-2.07,2.07
2009-03-28,hard,Zheng J.,Cornet A.,-0.19,-2.26,0,0,1.95,0.95,2.07,1.9665
2009-03-28,hard,Safin M.,Monfils G.,-1.72,-0.64,0,0,3.37,-1,-1.08,1.08
2009-03-28,hard,Groenefeld A.,Williams V.,-1,0.58,0,0,8.5,-1,-1.58,1.58
2009-03-28,hard,Kanepi K.,Radwanska A.,2.73,-0.73,0,0,2.53,-1,3.46,-3.46
2009-03-28,hard,Li N.,Zvonareva V.,-1.17,0.82,0,1,3.91,2.91,-3.98,-11.5818
2009-03-28,hard,Benesova I.,Dulko G.,-2,-1.3,0,0,2.07,1.07,-0.7,-0.749
2009-03-28,hard,Mauresmo A.,Pennetta F.,-1.84,-1.33,0,0,1.98,0.98,-0.51,-0.4998
2009-03-28,hard,Pennetta F.,Mauresmo A.,-1.33,-1.84,0,0,1.76,-1,0.51,-0.51
2009-03-28,hard,Kendrick R.,Tsonga J-W.,-1,-1.16,0,0,8.03,-1,0.16,-0.16
2009-03-29,hard,Peng S.,Williams S.,-2.13,1.33,0,1,9.5,-1,-6.92,6.92
2009-03-29,hard,Mathieu P.,Djokovic N.,-1,-0.40,0,0,6.33,-1,-0.60,0.60
2009-03-29,hard,Berdych T.,Blake J.,-1.4,-1.28,0,0,2.03,1.03,-0.12,-0.1236
