match_id,time_stamp,title,tour,round,surface,winner,predict,prediction_roi,player1_name,player1_country,player1_height,player1_weight,player1_age,player1_current_rank,player1_highest_rank,player1_year_total_win,player1_year_total_lose,player1_year_surface_win,player1_year_surface_lose,player1_career_total_win,player1_career_total_lose,player1_career_surface_win,player1_career_surface_lose,player1_roi,player1_H2H,player1_elo,player1_odds,player1_latest_win,player2_name,player2_country,player2_height,player2_weight,player2_age,player2_current_rank,player2_highest_rank,player2_year_total_win,player2_year_total_lose,player2_year_surface_win,player2_year_surface_lose,player2_career_total_win,player2_career_total_lose,player2_career_surface_win,player2_career_surface_lose,player2_roi,player2_H2H,player2_elo,player2_odds,player2_latest_win,strong_predict
2200002,2022-09-23-22-10,Metz,atp,quarterfinal,indoors,1,2,-1,Lorenzo Sonego,Italy,191,76,27,65,21,22,24,2,0,339,223,55,37,-12.95,2,-,2.85,5,Sebastian Korda,USA,193,75,22,49,30,25,17,2,0,187,120,32,16,-0.76,1,-,1.48,7
2199902,2022-09-23-22-25,Laver Cup,atp,-,indoors,1,1,0.19,Casper Ruud,Norway,183,77,23,2,2,46,17,0,0,318,178,35,28,1.5,0,-,1.19,7,Jack Sock,USA,191,88,29,128,8,30,17,4,2,333,251,61,43,-1.07,0,-,5.29,4
2200036,2022-09-23-23-30,Metz,atp,quarterfinal,indoors,2,2,0.26,Arthur Rinderknech,France,196,86,27,60,48,29,19,2,0,244,145,68,40,2.31,0,-,4.28,7,Hubert Hurkacz,Poland,196,81,25,10,9,34,16,2,1,309,189,49,45,7.43,1,-,1.26,6
2199904,2022-09-24-00-35,Laver Cup,atp,-,indoors,1,1,0.3,Stefanos Tsitsipas,Greece,193,89,24,6,3,48,17,5,2,425,200,67,38,-1.03,3,-,1.3,6,Diego Schwartzman,Argentina,170,64,30,17,8,32,21,0,0,608,351,28,22,-6.0,2,-,3.82,5
2200132,2022-09-24-02-15,Metz,atp,quarterfinal,indoors,1,2,-1,Stan Wawrinka,Switzerland,182,79,37,284,3,7,11,4,0,680,388,97,78,3.44,0,-,2.12,4,Mikael Ymer,Sweden,183,75,24,100,67,21,20,5,3,244,144,73,39,7.77,0,-,1.81,6
2199906,2022-09-24-04-20,Laver Cup,atp,-,indoors,2,2,0.73,Andy Murray,Great Britain,190,83,35,43,1,26,16,1,1,832,283,151,51,-2.19,0,-,2.22,5,Alex De Minaur,Australia,183,69,23,22,15,39,20,2,1,273,157,46,28,-1.99,1,-,1.73,7
2199846,2022-09-24-04-40,San Diego,atp,quarterfinal,hard,1,1,0.63,Marcos Giron,USA,180,77,29,58,49,18,26,9,12,372,233,278,157,-2.86,0,1748,1.63,6,James Duckworth,Australia,183,82,30,83,46,16,19,12,11,395,254,225,142,-5.59,0,1673,2.43,7
2200142,2022-09-24-04-45,Metz,atp,quarterfinal,indoors,2,2,0.88,Holger Rune,Denmark,185,68,19,31,26,31,24,2,1,149,80,24,10,-1.15,0,-,2.03,5,Alexander Bublik,Kazakhstan,198,77,25,44,30,26,22,7,1,302,210,88,52,3.92,0,-,1.88,5
2200202,2022-09-24-06-40,San Diego,atp,quarterfinal,hard,1,2,-1,Daniel Evans,Great Britain,175,75,32,25,22,28,21,17,10,570,352,252,143,1.66,2,1820,1.37,6,Constant Lestienne,France,180,77,30,76,75,45,21,25,5,430,294,66,32,12.37,0,1699,3.39,8
2200168,2022-09-24-10-40,San Diego,atp,quarterfinal,hard,1,1,2.63,Christopher O'Connell,Australia,183,78,28,130,97,36,19,19,11,324,189,140,95,2.56,0,-,3.63,5,Jenson Brooksby,USA,188,82,21,50,33,25,18,14,8,150,76,95,50,-3.31,0,1848,1.33,5
2200248,2022-09-24-13-00,Tokyo,wta,semifinal,indoors,1,2,-1,Ludmilla Samsonova,Russia,180,67,23,30,25,26,15,3,0,272,159,57,29,-0.51,0,-,1.48,9,Shuai Zhang,China,177,66,33,28,23,34,23,8,1,562,394,38,20,10.73,0,-,2.88,8
2200232,2022-09-24-15-10,Seoul WTA,wta,semifinal,hard,2,1,-1,Tatiana Maria,Germany,172,62,35,80,46,48,25,10,11,668,485,194,181,12.95,0,-,2.92,6,Ekaterina Alexandrova,Russia,180,66,27,24,24,30,16,10,9,411,236,75,60,-0.05,0,1745,1.47,6
2200324,2022-09-24-14-55,Tokyo,wta,semifinal,indoors,1,2,-1,Qinwen Zheng,China,-,-,19,36,36,35,15,3,0,135,54,23,6,8.72,0,-,2.04,8,Veronika Kudermetova,Russia,175,63,25,13,13,34,17,2,1,305,201,57,33,18.39,0,-,1.87,7
2200264,2022-09-24-16-40,Seoul WTA,wta,semifinal,hard,1,1,1.09,Jelena Ostapenko,Latvia,177,68,25,19,5,29,15,16,8,325,197,98,85,3.45,0,1898,2.09,6,Emma Raducanu,Great Britain,-,-,19,77,10,17,17,10,10,110,46,64,21,-4.6,0,1786,1.85,6
