match_id,time_stamp,title,tour,round,surface,winner,player1_H2H,prediction_roi,player1_odds,player1_latest_win,player2_H2H,player2_odds,player2_latest_win,player1_name,player1_country,player1_height,player1_weight,player1_age,player1_current_rank,player1_highest_rank,player1_year_total_win,player1_year_total_lose,player1_year_surface_win,player1_year_surface_lose,player1_career_total_win,player1_career_total_lose,player1_career_surface_win,player1_career_surface_lose,player1_roi,player1_elo,player2_name,player2_country,player2_height,player2_weight,player2_age,player2_current_rank,player2_highest_rank,player2_year_total_win,player2_year_total_lose,player2_year_surface_win,player2_year_surface_lose,player2_career_total_win,player2_career_total_lose,player2_career_surface_win,player2_career_surface_lose,player2_roi,player2_elo,predict,strong_predict
2216681,2022-10-17-21-05,Stockholm,atp,1. round,indoors,2,1,1.46,1.61,6,0,2.46,3,Ilya Ivashka,Belarus,193,84,28,70,40,23,21,6,5,356,226,99,62,-2.48,1848,Maxime Cressy,USA,201,88,25,33,31,32,27,1,5,199,131,67,33,2.99,1763,2,False
2218131,2022-10-18-00-00,Stockholm,atp,1. round,indoors,2,0,-1,1.64,6,0,2.38,4,Jason Kubler,Australia,178,74,29,102,91,49,18,2,0,414,190,4,5,9.66,1722,Cristian Garin,Chile,185,85,26,89,17,17,21,0,2,352,236,4,10,0.06,1730,1,True
2216773,2022-10-18-01-05,Antwerp,atp,1. round,indoors,1,1,1.2,2.2,7,0,1.74,6,Jack Draper,Great Britain,191,80,20,48,46,42,14,22,2,160,67,61,21,14.21,1858,Jenson Brooksby,USA,188,82,21,41,33,27,21,6,3,152,79,26,10,-3.94,1831,1,False
2216697,2022-10-18-02-00,Stockholm,atp,1. round,indoors,1,0,0.28,1.28,7,0,4.0,6,Holger Rune,Denmark,185,68,19,27,26,35,26,6,3,153,82,28,12,2.23,1769,Thiago Monteiro,Brazil,183,78,28,61,61,40,31,1,2,439,322,1,2,0.98,1658,1,False
2217825,2022-10-18-02-00,Guadalajara 2 WTA,wta,1. round,hard,1,2,-1,1.36,8,0,3.37,5,Ludmilla Samsonova,Russia,180,67,23,22,22,28,16,19,9,274,160,79,45,-0.49,-,Kaia Kanepi,Estonia,181,74,37,29,15,29,17,15,9,568,327,196,141,4.71,1835,2,True
2216787,2022-10-18-02-35,Antwerp,atp,1. round,indoors,1,1,0.35,1.35,5,0,3.48,3,Daniel Evans,Great Britain,175,75,32,26,22,30,24,0,0,572,355,160,87,-0.67,1805,Tallon Griekspoor,Netherlands,188,85,26,68,44,30,24,1,6,339,190,42,37,-8.72,1740,1,False
2217817,2022-10-18-02-05,Guadalajara 2 WTA,wta,1. round,hard,1,0,-1,3.79,7,1,1.31,6,Lin Zhu,China,173,64,28,69,63,37,23,31,13,383,252,327,188,-5.84,1600,Alize Cornet,France,173,60,32,31,11,26,24,16,14,553,434,221,183,9.51,1800,2,False
2218549,2022-10-18-03-45,Guadalajara 2 WTA,wta,1. round,hard,2,0,0.89,2.0,3,0,1.89,6,Ann Li,USA,160,50,22,65,44,11,16,7,9,149,98,99,61,-3.84,1749,Rebecca Marino,Canada,183,64,31,80,38,45,22,34,14,293,181,206,103,-2.82,1678,2,False
2218133,2022-10-18-03-50,Stockholm,atp,1. round,indoors,2,0,-1,2.73,7,0,1.51,2,Lukas Rosol,Czech Republic,193,83,37,226,26,50,31,9,2,774,589,190,142,3.59,1496,Aslan Karatsev,Russia,185,85,29,45,14,16,27,2,6,415,275,96,76,-12.6,1677,1,False
2217809,2022-10-18-03-55,Guadalajara 2 WTA,wta,1. round,hard,1,1,0.23,1.23,5,1,4.64,3,Vanessa Andreescu Bianca,Canada,170,60,22,59,4,17,11,5,4,176,75,111,37,2.34,-,Belen Teichmann Jil,Switzerland,170,80,25,36,21,23,23,11,13,261,189,77,72,-5.18,1774,1,True
