match_id,time_stamp,title,tour,round,surface,winner,predict,prediction_roi,player1_name,player1_country,player1_height,player1_weight,player1_age,player1_current_rank,player1_highest_rank,player1_year_total_win,player1_year_total_lose,player1_year_surface_win,player1_year_surface_lose,player1_career_total_win,player1_career_total_lose,player1_career_surface_win,player1_career_surface_lose,player1_roi,player1_H2H,player1_elo,player1_odds,player1_latest_win,player2_name,player2_country,player2_height,player2_weight,player2_age,player2_current_rank,player2_highest_rank,player2_year_total_win,player2_year_total_lose,player2_year_surface_win,player2_year_surface_lose,player2_career_total_win,player2_career_total_lose,player2_career_surface_win,player2_career_surface_lose,player2_roi,player2_H2H,player2_elo,player2_odds,player2_latest_win,strong_predict
2179127,2022-08-26-01-05,Cleveland WTA,wta,quarterfinal,hard,1,2,-1,Aliaksandra Sasnovich,Belarus,174,60,28,36,30,31,16,15,6,378,242,141,92,2.7,0,1809,1.55,5,Madison Brengle,USA,174,60,32,63,35,22,21,15,10,554,413,340,224,4.26,2,1698,2.64,6
2179275,2022-08-26-02-30,Cleveland WTA,wta,quarterfinal,hard,1,1,0.85,Alize Cornet,France,173,60,32,37,11,19,19,9,9,546,429,214,178,9.01,4,1774,1.85,6,Shuai Zhang,China,177,66,33,35,23,28,21,11,10,556,392,390,243,8.27,3,1731,2.04,6
2179131,2022-08-26-02-55,Granby WTA,wta,quarterfinal,hard,2,1,-1,Tatiana Maria,Germany,172,62,35,92,46,42,21,6,8,662,481,190,178,14.37,0,-,1.98,5,Diane Parry,France,-,-,19,81,76,18,19,6,8,130,94,22,22,0.2,1,1571,1.93,6
2179239,2022-08-26-04-30,Cleveland WTA,wta,quarterfinal,hard,2,1,-1,Magda Linette,Poland,171,59,30,67,33,28,21,13,9,446,322,179,136,4.98,0,1772,2.52,7,Ludmilla Samsonova,Russia,180,67,23,45,25,17,14,13,7,263,158,73,43,-3.2,0,-,1.58,8
2179287,2022-08-26-05-00,Winston Salem,atp,quarterfinal,hard,1,2,-1,Adrian Mannarino,France,180,79,34,65,22,25,25,15,12,638,498,259,176,3.74,0,1733,2.55,7,Maxime Cressy,USA,201,88,25,34,31,31,22,15,9,198,126,99,62,6.46,1,1778,1.58,7
2179295,2022-08-26-07-00,Winston Salem,atp,quarterfinal,hard,2,2,0.53,Benjamin Bonzi,France,185,76,26,50,44,32,19,6,8,380,218,148,66,-2.86,0,1747,2.68,5,Van De Zandschulp,Netherlands,188,83,26,23,23,31,21,12,9,312,160,40,21,4.56,1,1835,1.53,6
2179281,2022-08-26-07-30,Granby WTA,wta,quarterfinal,hard,1,2,-1,Marta Kostyuk,Ukraine,171,60,20,72,49,21,14,15,8,155,83,66,35,-1.8,0,1767,1.81,7,Rebecca Marino,Canada,183,64,31,112,38,38,17,27,9,286,176,199,98,-0.32,0,1689,2.11,6
2179237,2022-08-26-08-30,Cleveland WTA,wta,quarterfinal,hard,1,1,0.47,Bernarda Pera,USA,175,80,27,51,49,31,15,8,5,384,217,90,81,5.1,0,1761,1.47,9,Sofia Kenin,USA,170,57,23,415,4,4,9,4,9,250,147,151,82,-4.96,0,1679,2.9,2
2179217,2022-08-26-08-45,Granby WTA,wta,quarterfinal,hard,1,1,0.24,Darya Kasatkina,Russia,170,62,25,10,9,34,16,18,9,299,163,122,85,9.04,1,-,1.24,7,Nuria Parrizas-Diaz,Spain,-,-,31,64,45,23,24,11,11,508,319,343,177,-4.84,0,-,4.64,4
2179289,2022-08-26-09-00,Winston Salem,atp,quarterfinal,hard,1,2,-1,Laslo Djere,Serbia,188,82,27,89,27,20,19,6,5,342,233,40,52,-2.64,0,1663,2.07,6,Richard Gasquet,France,183,79,36,91,7,24,17,6,4,745,415,265,160,7.39,1,1748,1.85,6
2179409,2022-08-26-12-25,Winston Salem,atp,quarterfinal,hard,2,1,-1,Jack Draper,Great Britain,191,80,20,55,55,40,12,10,4,158,65,72,24,13.17,0,1803,1.4,8,Marc-Andrea Huesler,Switzerland,196,88,26,102,96,37,20,7,4,241,190,69,51,6.79,0,-,3.23,7
