match_id,time_stamp,title,tour,round,surface,winner,predict,prediction_roi,player1_name,player1_country,player1_height,player1_weight,player1_age,player1_current_rank,player1_highest_rank,player1_year_total_win,player1_year_total_lose,player1_year_surface_win,player1_year_surface_lose,player1_career_total_win,player1_career_total_lose,player1_career_surface_win,player1_career_surface_lose,player1_roi,player1_H2H,player1_elo,player1_odds,player1_latest_win,player2_name,player2_country,player2_height,player2_weight,player2_age,player2_current_rank,player2_highest_rank,player2_year_total_win,player2_year_total_lose,player2_year_surface_win,player2_year_surface_lose,player2_career_total_win,player2_career_total_lose,player2_career_surface_win,player2_career_surface_lose,player2_roi,player2_H2H,player2_elo,player2_odds,player2_latest_win,strong_predict
2166535,2022-08-12-01-05,Concord WTA,wta,round of 16,hard,1,1,0.53,Qiang Wang,China,172,60,30,110,12,28,16,18,8,472,293,329,193,2.82,0,1744,1.53,8,Viktorija Golubic,Switzerland,169,56,29,91,35,17,19,8,7,435,269,121,82,-6.97,1,1724,2.52,4
2166457,2022-08-12-02-30,Concord WTA,wta,round of 16,hard,1,1,1.96,Katrina Scott,USA,-,-,18,241,241,29,9,20,5,56,34,43,21,3.81,0,1447,2.96,9,Karolina Muchova,Czech Republic,180,80,25,168,19,6,5,3,0,257,129,78,36,0.78,0,1872,1.41,4
2167337,2022-08-12-01-10,Toronto WTA,wta,round of 16,hard,2,2,0.54,Aryna Sabalenka,Belarus,182,80,24,6,2,21,15,8,8,300,154,170,73,-4.91,1,1939,2.67,6,Cori Gauff,USA,176,59,18,11,11,29,14,14,8,115,57,50,31,-2.13,2,1955,1.54,7
2167341,2022-08-12-02-10,Montreal,atp,round of 16,hard,1,2,-1,Casper Ruud,Norway,183,77,23,7,5,37,14,9,3,309,175,63,43,-0.07,0,1987,1.8,7,Roberto Bautista-Agut,Spain,183,75,34,18,9,29,11,15,5,735,433,292,139,4.29,2,-,2.13,7
2167335,2022-08-12-03-10,Toronto WTA,wta,round of 16,hard,1,2,-1,Simona Halep,Romania,168,60,30,15,1,34,10,18,5,587,239,258,112,-2.17,0,2014,1.24,8,Belen Teichmann Jil,Switzerland,170,80,25,21,21,21,16,10,8,259,182,76,67,1.22,0,-,4.62,5
2167363,2022-08-12-04-00,Montreal,atp,round of 16,hard,1,2,-1,Albert Ramos-Vinolas,Spain,188,76,34,43,17,24,21,2,2,710,537,98,107,-3.43,0,-,5.56,8,Hubert Hurkacz,Poland,196,81,25,10,9,29,13,14,6,304,186,145,67,6.51,1,1949,1.18,6
2167331,2022-08-12-04-35,Toronto WTA,wta,round of 16,hard,1,1,0.7,Jessica Pegula,USA,170,70,28,7,7,27,14,13,8,347,214,187,105,2.68,5,1944,1.7,7,Camila Giorgi,Italy,168,54,30,29,26,15,13,4,3,407,298,162,127,-1.11,2,1835,2.29,6
2167363,2022-08-12-04-00,Montreal,atp,round of 16,hard,2,2,0.18,Albert Ramos-Vinolas,Spain,188,76,34,43,17,24,21,2,2,710,537,98,107,-3.43,0,-,5.56,8,Hubert Hurkacz,Poland,196,81,25,10,9,29,13,14,6,304,186,145,67,6.51,1,1949,1.18,6
2167329,2022-08-12-05-00,Toronto WTA,wta,round of 16,hard,2,1,-1,Iga Swiatek,Poland,176,65,21,1,1,49,5,27,3,209,53,76,26,7.72,0,2185,1.13,8,Beatriz Haddad Maia,Brazil,185,78,26,24,24,40,15,13,8,400,192,169,74,15.08,0,1832,7.29,7
2167333,2022-08-12-06-50,Toronto WTA,wta,round of 16,hard,2,1,-1,Alison Riske,USA,175,66,32,35,18,20,15,11,8,415,331,212,185,2.24,3,1810,2.08,5,Yulia Putintseva,Kazakhstan,163,59,27,46,27,23,14,7,5,368,275,162,142,-0.01,2,1814,1.84,6
2167371,2022-08-12-07-00,Montreal,atp,round of 16,hard,2,1,-1,Cameron Norrie,Great Britain,188,82,26,11,10,37,17,18,8,314,177,198,85,0.92,1,1951,2.07,8,Felix Auger Aliassime,Canada,193,88,22,9,9,34,19,10,6,259,155,85,59,-0.55,4,1910,1.85,5
2167369,2022-08-12-07-10,Montreal,atp,round of 16,hard,1,2,-1,Daniel Evans,Great Britain,175,75,32,39,22,22,17,12,7,564,348,247,140,1.24,1,1784,2.87,6,Harry Fritz Taylor,USA,193,86,24,13,12,32,12,17,5,303,201,186,108,9.43,3,-,1.48,8
2166533,2022-08-12-07-25,Concord WTA,wta,round of 16,hard,1,1,0.12,Clara Tauson,Denmark,-,-,19,49,33,8,9,8,7,147,51,55,17,-1.51,2,1893,1.12,3,Astra Sharma,Australia,178,80,26,200,84,12,18,4,10,178,118,111,76,-8.45,0,1538,6.45,5
2167339,2022-08-12-07-45,Montreal,atp,round of 16,hard,1,1,0.44,Nick Kyrgios,Australia,193,85,27,37,13,29,7,15,3,286,152,172,90,6.97,0,1925,1.44,9,Alex De Minaur,Australia,183,69,23,21,15,34,17,14,6,268,154,124,64,-0.22,0,1899,3.01,8
2167165,2022-08-12-08-25,Toronto WTA,wta,round of 16,hard,2,2,1.26,Maria Sakkari,Greece,172,62,27,4,3,28,15,13,6,407,266,197,130,-3.9,2,1974,1.72,6,Karolina Pliskova,Czech Republic,186,72,30,14,1,12,12,3,3,627,344,295,151,-3.25,1,1902,2.26,6
2167345,2022-08-12-09-15,Montreal,atp,round of 16,hard,2,1,-1,Marin Cilic,Croatia,198,89,33,16,3,23,13,11,7,687,369,258,145,3.19,2,1860,1.76,8,Tommy Paul,USA,185,82,25,34,32,27,19,17,9,332,204,167,111,3.11,0,1852,2.18,7
