match_id,time_stamp,title,tour,round,surface,winner,player1_H2H,prediction_roi,player1_odds,player1_latest_win,player2_H2H,player2_odds,player2_latest_win,player1_name,player1_country,player1_height,player1_weight,player1_age,player1_current_rank,player1_highest_rank,player1_year_total_win,player1_year_total_lose,player1_year_surface_win,player1_year_surface_lose,player1_career_total_win,player1_career_total_lose,player1_career_surface_win,player1_career_surface_lose,player1_roi,player1_elo,player2_name,player2_country,player2_height,player2_weight,player2_age,player2_current_rank,player2_highest_rank,player2_year_total_win,player2_year_total_lose,player2_year_surface_win,player2_year_surface_lose,player2_career_total_win,player2_career_total_lose,player2_career_surface_win,player2_career_surface_lose,player2_roi,player2_elo,predict,strong_predict
2219691,2022-10-19-21-10,Stockholm,atp,round of 16,indoors,2,0,0.47,2.91,3,1,1.47,5,Aslan Karatsev,Russia,185,85,29,45,14,17,27,3,6,416,275,97,76,-12.12,1677,Cameron Norrie,Great Britain,188,82,27,14,8,46,23,2,2,323,183,42,37,-1.28,1939,2,False
2216695,2022-10-19-23-00,Stockholm,atp,1. round,indoors,1,0,0.55,1.55,6,0,2.61,5,John Wolf Jeffrey,USA,183,79,23,56,56,40,27,9,8,134,85,54,29,2.94,1701,Alex Molcan,Slovakia,178,73,24,47,38,29,22,0,1,240,141,28,24,1.54,1759,1,True
2216779,2022-10-19-23-05,Antwerp,atp,1. round,indoors,2,1,0.52,2.69,6,1,1.52,7,Marcos Giron,USA,180,77,29,60,49,21,28,4,2,375,235,54,38,-1.97,1769,Sebastian Korda,USA,193,75,22,36,30,30,20,7,3,192,123,37,19,-1.34,1838,2,False
2219343,2022-10-20-01-00,Stockholm,atp,round of 16,indoors,1,1,0.29,1.29,7,0,3.98,4,Holger Rune,Denmark,185,68,19,27,26,36,26,7,3,154,82,29,12,2.46,1769,Cristian Garin,Chile,185,85,26,89,17,18,21,1,2,353,236,5,10,1.41,1730,1,False
2219007,2022-10-20-01-25,Napoli,atp,1. round,hard,1,0,-1,1.81,4,0,2.1,6,Laslo Djere,Serbia,188,82,27,78,27,25,25,8,7,347,239,42,54,-5.99,1697,Borna Gojo,Croatia,196,90,24,184,164,34,26,19,8,180,132,94,55,-2.08,1572,2,False
2219009,2022-10-20-01-45,Napoli,atp,1. round,hard,1,0,-1,1.94,5,0,1.94,7,Marton Fucsovics,Hungary,188,82,30,91,31,21,23,6,10,443,326,120,90,-8.55,1739,Zhizhen Zhang,China,193,87,26,109,109,49,25,9,4,263,202,140,114,6.21,1702,2,True
2219341,2022-10-20-02-00,Guadalajara 2 WTA,wta,2. round,hard,1,0,0.6,1.6,8,0,2.49,7,Ludmilla Samsonova,Russia,180,67,23,22,22,29,16,20,9,275,160,80,45,-0.15,-,Aryna Sabalenka,Belarus,182,80,24,4,2,30,19,17,12,309,158,179,77,-4.68,1962,1,True
2216775,2022-10-20-03-00,Antwerp,atp,1. round,indoors,2,0,0.11,8.23,1,0,1.11,6,Michael Geerts,Belgium,178,73,27,268,231,38,33,7,9,315,212,41,35,-7.99,1413,Dominic Thiem,Austria,185,79,29,132,3,19,17,9,4,488,250,74,50,-4.62,1781,2,False
2216687,2022-10-20-02-15,Stockholm,atp,1. round,indoors,2,0,1.46,1.61,2,2,2.46,6,Oscar Otte,Germany,193,79,29,54,36,25,27,2,5,453,261,141,86,-8.22,1698,Elias Ymer,Sweden,183,79,26,129,105,38,28,0,0,338,258,59,49,-3.26,1598,2,False
2219323,2022-10-20-04-40,Antwerp,atp,round of 16,indoors,1,0,-1,1.78,5,0,2.17,7,Hubert Hurkacz,Poland,196,81,25,11,9,37,18,5,3,312,191,52,47,6.46,1931,Jack Draper,Great Britain,191,80,20,48,46,43,14,23,2,161,67,62,21,15.25,1858,2,True
