match_id,time_stamp,title,tour,round,surface,winner,player1_H2H,prediction_roi,player1_odds,player1_latest_win,player2_H2H,player2_odds,player2_latest_win,player1_name,player1_country,player1_height,player1_weight,player1_age,player1_current_rank,player1_highest_rank,player1_year_total_win,player1_year_total_lose,player1_year_surface_win,player1_year_surface_lose,player1_career_total_win,player1_career_total_lose,player1_career_surface_win,player1_career_surface_lose,player1_roi,player1_elo,player2_name,player2_country,player2_height,player2_weight,player2_age,player2_current_rank,player2_highest_rank,player2_year_total_win,player2_year_total_lose,player2_year_surface_win,player2_year_surface_lose,player2_career_total_win,player2_career_total_lose,player2_career_surface_win,player2_career_surface_lose,player2_roi,player2_elo,predict,strong_predict
2211585,2022-10-11-22-05,Gijon,atp,1. round,indoors,1,1,0.58,1.58,6,0,2.52,5,Marcos Giron,USA,180,77,29,62,49,20,27,3,1,374,234,53,37,-1.5,-,Albert Ramos-Vinolas,Spain,188,76,34,40,17,29,27,0,1,715,543,21,54,-5.85,-,1,False
2211597,2022-10-11-22-15,Florence,atp,1. round,indoors,2,4,3.3,1.26,7,0,4.3,6,Lorenzo Sonego,Italy,191,76,27,51,21,26,25,6,1,343,224,59,38,-8.46,-,Bernabe Zapata Miralles,Spain,183,82,25,74,74,45,29,2,2,397,270,39,44,-4.67,-,2,False
2211365,2022-10-11-22-15,Cluj-Napoca 2 WTA,wta,1. round,indoors,1,0,-1,1.61,7,0,2.44,5,Viktorija Golubic,Switzerland,169,56,29,81,35,24,23,4,2,442,273,95,44,-6.57,-,Diane Parry,France,-,-,20,61,61,23,24,0,1,135,99,2,8,0.37,-,2,False
2211357,2022-10-11-22-35,Cluj-Napoca 2 WTA,wta,1. round,indoors,2,0,0.63,2.4,6,0,1.63,5,Adina Cristian Jaqueline,Romania,180,-,24,83,58,10,10,1,2,250,173,44,30,0.26,-,Xiyu Wang,China,181,66,21,59,58,38,23,1,3,156,101,1,5,3.44,-,2,False
2211587,2022-10-12-00-40,Gijon,atp,1. round,indoors,2,0,-1,2.16,5,0,1.77,4,Alejandro Davidovich Fokina,Spain,183,80,23,31,27,21,23,0,3,218,151,22,25,-0.86,-,Andy Murray,Great Britain,190,83,35,48,1,26,17,1,2,832,284,151,52,-3.19,-,1,False
2211371,2022-10-12-01-05,Cluj-Napoca 2 WTA,wta,1. round,indoors,2,1,1.28,1.69,5,0,2.28,3,Eugenie Bouchard,Canada,178,61,28,443,5,5,5,2,1,310,225,33,24,-0.05,-,Anhelina Kalinina,Ukraine,179,70,25,45,34,21,18,0,0,314,164,62,29,4.18,-,2,False
2214301,2022-10-12-02-30,Cluj-Napoca 2 WTA,wta,1. round,indoors,1,1,-1,1.77,3,1,2.16,4,Gabriela Ruse Elena,Romania,172,-,24,104,51,16,20,0,1,244,146,36,24,-3.27,1690,Harmony Tan,France,-,-,25,122,90,23,26,1,1,292,237,75,52,0.08,1630,2,False
2211579,2022-10-12-02-40,Gijon,atp,1. round,indoors,1,0,0.12,1.12,6,0,7.69,1,Ilya Ivashka,Belarus,193,84,28,70,40,22,20,5,4,355,225,98,61,-1.59,1848,Feliciano Lopez,Spain,188,88,41,415,12,1,14,0,2,623,585,79,99,-13.51,1587,1,False
2211595,2022-10-12-03-40,Florence,atp,1. round,indoors,2,0,-1,2.72,6,0,1.51,8,Richard Gasquet,France,183,79,36,83,7,30,22,5,5,751,420,154,92,6.67,1764,Brandon Nakashima,USA,185,77,21,46,46,33,23,1,1,159,90,36,15,-6.13,1851,1,False
2213215,2022-10-12-04-35,San Diego,wta,1. round,hard,2,2,1.55,1.56,5,4,2.55,5,Maria Sakkari,Greece,172,62,27,7,3,33,20,14,9,412,271,198,133,-7.41,1917,Donna Vekic,Croatia,179,64,26,77,19,23,18,5,7,329,246,184,126,-4.32,1726,2,True
2214607,2022-10-12-05-10,Florence,atp,1. round,indoors,2,1,1.76,1.5,7,1,2.76,5,Zhizhen Zhang,China,193,87,25,110,110,47,24,8,8,261,201,12,13,6.59,1677,Francesco Passaro,Italy,-,-,21,126,122,49,24,0,1,111,71,0,1,7.63,1534,2,True
2213217,2022-10-12-06-05,San Diego,wta,1. round,hard,1,0,-1,1.26,6,0,4.2,5,Karolina Pliskova,Czech Republic,186,72,30,22,1,20,17,10,6,635,349,302,154,-2.43,1926,Caroline Dolehide,USA,178,75,24,181,102,22,21,15,11,214,162,127,92,2.1,1450,2,False
2214565,2022-10-12-06-35,San Diego,wta,1. round,hard,2,0,0.85,2.04,4,1,1.85,4,Belen Teichmann Jil,Switzerland,170,80,25,38,21,23,22,11,12,261,188,77,71,-4.18,1790,A. Stephens Sloane,USA,170,61,29,52,3,14,15,9,7,355,255,198,155,-2.69,1753,2,True
2211279,2022-10-12-07-20,San Diego,wta,1. round,hard,2,0,0.65,2.38,6,1,1.65,6,Leylah Fernandez,Canada,158,48,20,39,13,18,11,10,7,129,80,80,44,0.63,1764,Darya Kasatkina,Russia,170,62,25,11,9,38,18,21,10,303,165,125,86,8.38,1944,2,False
2215069,2022-10-12-10-30,San Diego,wta,1. round,hard,1,0,0.52,1.52,7,0,2.66,4,Qinwen Zheng,China,-,-,20,28,28,37,17,22,10,137,56,58,30,7.92,1882,Garbine Muguruza,Spain,182,73,29,13,1,12,16,8,8,469,246,242,119,-9.86,1881,1,True
2213213,2022-10-12-13-15,San Diego,wta,1. round,hard,1,0,-1,6.56,8,0,1.14,7,Robin Montgomery,USA,-,-,18,294,294,27,13,23,10,51,31,43,22,2.32,1442,Cori Gauff,USA,176,59,18,8,8,34,17,19,11,120,60,55,34,-3.52,1999,2,False
2211369,2022-10-12-19-10,Cluj-Napoca 2 WTA,wta,1. round,indoors,2,0,-1,1.59,6,0,2.5,5,Magda Linette,Poland,171,59,30,55,33,34,26,0,1,452,327,67,40,1.53,1772,Xinyu Wang,China,182,75,21,80,68,20,23,5,4,156,106,29,15,-10.79,1578,1,False
2212979,2022-10-12-20-00,Gijon,atp,1. round,indoors,1,0,0.67,1.67,8,0,2.33,4,Pedro Cachin,Argentina,185,77,27,61,57,52,17,0,0,427,247,5,7,13.83,1601,Alexey Vatutin,Russia,178,69,29,279,136,38,32,11,10,532,361,163,111,-5.01,1302,1,False
2211601,2022-10-12-20-00,Florence,atp,1. round,indoors,1,0,-1,2.9,5,2,1.46,6,Mackenzie McDonald,USA,178,73,27,79,48,22,27,2,2,275,202,42,32,-13.76,1711,Jenson Brooksby,USA,188,82,21,42,33,27,20,6,2,152,78,26,9,-2.94,1831,2,False
2213459,2022-10-12-20-30,Cluj-Napoca 2 WTA,wta,1. round,indoors,2,2,-1,2.19,4,2,1.75,5,Lucia Bronzetti,Italy,-,-,23,63,57,33,23,0,0,258,172,28,22,3.03,1647,Dalma Galfi,Hungary,178,68,24,89,79,36,22,1,1,268,176,22,23,0.59,1637,1,False
