match_id,time_stamp,title,tour,round,surface,winner,player1_H2H,prediction_roi,player1_odds,player1_latest_win,player2_H2H,player2_odds,player2_latest_win,player1_name,player1_country,player1_height,player1_weight,player1_age,player1_current_rank,player1_highest_rank,player1_year_total_win,player1_year_total_lose,player1_year_surface_win,player1_year_surface_lose,player1_career_total_win,player1_career_total_lose,player1_career_surface_win,player1_career_surface_lose,player1_roi,player1_elo,player2_name,player2_country,player2_height,player2_weight,player2_age,player2_current_rank,player2_highest_rank,player2_year_total_win,player2_year_total_lose,player2_year_surface_win,player2_year_surface_lose,player2_career_total_win,player2_career_total_lose,player2_career_surface_win,player2_career_surface_lose,player2_roi,player2_elo,predict,strong_predict
2252573,2022-12-05-20-30,Dubai ITF,wta,1. round,hard,2,0,2.39,1.29,7,0,3.39,6,Daria Snigur,Ukraine,-,-,20,138,105,39,26,13,11,131,65,79,30,-4.88,1541,Rebecca Sramkova,Slovakia,179,68,26,318,111,25,22,1,4,336,219,37,36,-4.11,1430,2,False
2252585,2022-12-05-20-35,Dubai ITF,wta,1. round,hard,2,1,-1,3.61,5,2,1.26,7,Tena Lukas,Croatia,-,-,27,235,200,40,27,1,3,384,276,18,14,-4.07,1273,Jana Fett,Croatia,168,65,26,244,97,36,29,14,11,298,206,87,71,-9.04,1413,1,False
2252373,2022-12-06-01-15,Angers WTA,wta,1. round,indoors,1,0,0.6,1.6,6,0,2.37,3,Tamara Korpatsch,Germany,170,56,27,74,74,47,26,10,8,353,231,76,82,7.07,1588,Elizabeth Mandlik,USA,-,-,21,126,119,37,22,1,1,114,76,1,3,3.02,1523,1,False
2252367,2022-12-06-03-10,Angers WTA,wta,1. round,indoors,1,0,-1,2.15,4,1,1.71,8,Jessika Ponchet,France,-,-,26,172,152,32,24,8,10,286,209,77,60,-5.24,1487,Katarina Zavatska,Ukraine,172,63,22,312,103,21,15,3,1,211,143,30,24,3.66,1582,2,False
2252383,2022-12-06-06-35,Angers WTA,wta,1. round,indoors,1,0,0.13,1.13,8,0,6.21,6,Anna Blinkova,Russia,179,70,24,80,54,42,27,18,6,242,166,78,37,2.07,1667,Joanne Zuger,Switzerland,-,-,22,185,163,43,30,2,4,156,108,6,8,9.68,1454,1,False
2252889,2022-12-06-17-05,Dubai ITF,wta,1. round,hard,2,0,-1,2.7,5,1,1.43,7,Cristina Dinu,Romania,-,-,29,316,179,34,27,5,3,484,267,45,22,-5.14,1362,Kristina Mladenovic,France,184,60,29,115,10,21,28,9,9,418,371,155,178,-11.75,1582,1,False
2252883,2022-12-06-17-55,Dubai ITF,wta,1. round,hard,1,0,1.27,2.27,3,0,1.59,6,Anastasia Kulikova,Finland,-,-,22,282,179,14,16,2,1,189,90,94,45,-0.01,1465,Xiaodi You,China,-,-,26,287,168,35,36,21,17,241,200,203,152,-6.38,1377,1,False
2252577,2022-12-06-18-45,Dubai ITF,wta,1. round,hard,1,0,-1,1.63,4,0,2.17,7,Elsa Jacquemot,France,-,-,19,204,171,28,31,5,5,72,74,7,11,-11.52,1362,Ekaterina Reyngold,Russia,-,-,21,236,233,42,24,16,9,104,59,39,22,-0.28,1375,2,False
2252579,2022-12-06-19-30,Dubai ITF,wta,1. round,hard,1,0,0.09,1.09,4,0,6.87,3,Anastasia Zakharova,Russia,-,-,20,183,156,37,21,24,7,165,78,62,24,-3.26,1449,Barbara Haas,Austria,165,56,26,396,133,18,18,0,2,375,214,127,62,-10.0,1437,1,False
2252879,2022-12-06-19-40,Dubai ITF,wta,1. round,hard,1,0,-1,2.22,7,0,1.61,6,Maria Timofeeva,Russia,-,-,19,331,326,32,19,19,9,107,51,69,29,-4.63,1294,Nigina Abduraimova,Uzbekistan,-,-,28,170,144,45,29,27,13,335,231,226,139,10.51,1420,2,False
