match_id,time_stamp,title,tour,round,surface,winner,player1_H2H,prediction_roi,player1_odds,player1_latest_win,player2_H2H,player2_odds,player2_latest_win,player1_name,player1_country,player1_height,player1_weight,player1_age,player1_current_rank,player1_highest_rank,player1_year_total_win,player1_year_total_lose,player1_year_surface_win,player1_year_surface_lose,player1_career_total_win,player1_career_total_lose,player1_career_surface_win,player1_career_surface_lose,player1_roi,player1_elo,player2_name,player2_country,player2_height,player2_weight,player2_age,player2_current_rank,player2_highest_rank,player2_year_total_win,player2_year_total_lose,player2_year_surface_win,player2_year_surface_lose,player2_career_total_win,player2_career_total_lose,player2_career_surface_win,player2_career_surface_lose,player2_roi,player2_elo,predict,strong_predict
2230831,2022-11-02-20-55,Paris - Masters,atp,2. round,indoors,2,4,-1,1.18,8,0,5.64,7,Daniil Medvedev,Russia,198,83,26,3,1,45,15,8,2,432,180,133,56,-6.17,2016,Alex De Minaur,Australia,183,69,23,25,15,44,23,7,3,278,160,51,30,-1.6,1906,1,False
2229819,2022-11-03-00-00,Paris - Masters,atp,2. round,indoors,1,0,-1,1.22,7,0,4.98,7,Carlos Alcaraz,Spain,185,72,19,1,1,55,14,3,2,171,52,13,5,1.76,2082,Yoshihito Nishioka,Japan,170,64,27,38,37,44,24,17,5,408,231,62,32,15.81,1823,2,True
2231429,2022-11-03-00-50,Paris - Masters,atp,2. round,indoors,1,4,0.23,1.23,5,2,4.72,4,Grigor Dimitrov,Bulgaria,191,81,31,28,3,25,21,4,3,543,333,96,62,-1.31,1826,Fabio Fognini,Italy,178,79,35,59,9,24,25,2,3,635,486,41,55,-8.34,1749,1,False
2230825,2022-11-03-01-40,Paris - Masters,atp,2. round,indoors,2,1,-1,1.11,8,1,8.47,5,Harry Fritz Taylor,USA,193,86,25,11,8,43,18,4,2,314,207,43,33,10.85,-,Gilles Simon,France,183,70,37,188,6,24,28,10,9,772,558,222,137,9.87,1566,1,False
2231605,2022-11-03-02-45,Paris - Masters,atp,2. round,indoors,2,0,1.62,1.56,6,0,2.62,9,Hubert Hurkacz,Poland,196,81,25,10,9,41,20,9,5,316,193,56,49,6.49,1925,Holger Rune,Denmark,185,68,19,18,18,45,27,16,4,163,83,38,13,9.25,1871,2,True
2231555,2022-11-03-04-05,Paris - Masters,atp,2. round,indoors,1,4,-1,2.11,5,2,1.82,7,Pablo Carreno-Busta,Spain,188,78,31,14,10,36,23,4,3,594,322,40,37,0.04,1891,Denis Shapovalov,Canada,185,75,23,16,10,33,23,6,3,271,170,53,36,2.72,1836,2,True
2231395,2022-11-03-05-20,Paris - Masters,atp,2. round,indoors,1,0,-1,2.71,6,1,1.53,7,Tommy Paul,USA,185,82,25,31,28,37,26,4,3,342,211,44,28,1.66,1851,Rafael Nadal,Spain,185,85,36,2,1,39,6,0,0,1173,246,69,38,4.65,1954,2,False
2227619,2022-11-03-07-00,Masters Cup WTA,wta,-,indoors,1,3,-1,2.13,7,2,1.8,7,Ons Jabeur,Tunisia,167,66,28,2,2,46,16,0,1,412,221,53,34,4.57,2033,Jessica Pegula,USA,170,70,28,3,3,42,19,0,1,362,219,35,23,4.85,2011,2,True
2227625,2022-11-03-09-00,Masters Cup WTA,wta,-,indoors,1,2,1.1,2.1,6,4,1.83,7,Maria Sakkari,Greece,172,62,27,5,3,38,22,5,2,417,273,21,18,-3.32,1916,Aryna Sabalenka,Belarus,182,80,24,7,2,31,20,1,0,310,159,42,20,-4.63,1937,1,True
2231103,2022-11-03-08-15,Paris - Masters,atp,2. round,indoors,1,0,2.32,3.32,6,1,1.38,4,Corentin Moutet,France,175,68,23,64,64,39,20,6,6,262,167,52,47,5.33,1748,Cameron Norrie,Great Britain,188,82,27,13,8,49,25,5,4,326,185,45,39,-2.16,1927,1,True
2231815,2022-11-03-19-00,Paris - Masters,atp,round of 16,indoors,1,0,1.3,2.3,8,1,1.69,6,Lorenzo Musetti,Italy,185,75,20,23,23,42,25,8,5,159,104,37,27,10.41,1864,Casper Ruud,Norway,183,77,23,4,2,49,20,2,1,321,181,37,29,-0.64,1979,1,True
