match_id,time_stamp,title,tour,round,surface,winner,player1_H2H,prediction_roi,player1_odds,player1_latest_win,player2_H2H,player2_odds,player2_latest_win,player1_name,player1_country,player1_height,player1_weight,player1_age,player1_current_rank,player1_highest_rank,player1_year_total_win,player1_year_total_lose,player1_year_surface_win,player1_year_surface_lose,player1_career_total_win,player1_career_total_lose,player1_career_surface_win,player1_career_surface_lose,player1_roi,player1_elo,player2_name,player2_country,player2_height,player2_weight,player2_age,player2_current_rank,player2_highest_rank,player2_year_total_win,player2_year_total_lose,player2_year_surface_win,player2_year_surface_lose,player2_career_total_win,player2_career_total_lose,player2_career_surface_win,player2_career_surface_lose,player2_roi,player2_elo,predict,strong_predict
2245971,2022-11-22-20-25,Valencie challenger,atp,1. round,clay,2,1,0.95,1.76,6,0,1.95,7,Pedro Sousa,Portugal,180,70,34,525,99,16,15,15,12,555,344,474,277,4.89,1523,Ivan Gakhov,Russia,191,80,26,271,252,53,30,50,24,454,276,387,216,11.63,1427,2,False
2245819,2022-11-22-21-00,Heraklion 11 ITF,wta,1. round,clay,1,0,-1,1.53,2,0,2.4,5,Martina Di Giuseppe,Italy,-,-,31,372,149,22,26,18,21,412,345,337,263,-12.32,1316,Oana Gavrila,Romania,-,-,24,473,472,30,25,26,22,189,159,159,139,-0.33,1131,2,False
2244425,2022-11-22-21-10,Andria challenger,atp,1. round,indoors,1,0,-1,1.21,4,0,4.5,4,Zizou Bergs,Belgium,185,83,23,133,128,43,29,15,12,231,134,62,33,-0.9,1577,Gianmarco Ferrari,Italy,-,-,22,414,402,37,25,5,5,88,76,5,5,8.99,1348,2,True
2244401,2022-11-22-21-50,Valencie challenger,atp,1. round,clay,2,0,0.91,1.91,5,0,1.91,7,Carlos Taberner,Spain,183,78,25,167,85,34,35,32,29,393,223,344,175,-19.58,1520,Andrea Vavassori,Italy,193,78,27,194,176,32,22,19,12,262,205,147,113,6.45,1616,2,False
2245981,2022-11-22-22-20,Valencie challenger,atp,1. round,clay,1,0,0.99,1.99,8,0,1.83,6,Javier Barranco Cosano,Spain,175,72,24,305,247,44,20,43,19,289,176,267,155,-5.28,1376,Sumit Nagal,India,178,69,25,502,122,17,17,16,16,263,173,184,110,-5.5,1434,1,False
2245259,2022-11-23-00-10,Montevideo WTA,wta,Qualification - quarterfinal,clay,1,0,-1,2.07,5,0,1.7,3,Xiaodi You,China,-,-,26,264,168,30,34,9,16,236,198,33,37,-9.32,1350,Whitney Osuigwe,USA,-,-,20,292,105,23,23,10,7,117,109,57,36,-0.18,1346,2,False
2245247,2022-11-23-00-10,Montevideo WTA,wta,1. round,clay,1,1,1.76,2.76,5,0,1.46,6,Darya Astakhova,Russia,-,-,20,224,209,40,24,26,17,160,83,120,52,2.6,1505,Tamara Zidansek,Slovenia,167,80,24,86,22,21,23,5,9,287,145,194,65,-8.6,1662,1,False
2244427,2022-11-23-00-55,Andria challenger,atp,1. round,indoors,2,0,1.53,1.53,7,1,2.53,5,Kacper Zuk,Poland,183,78,23,248,162,37,28,17,9,220,127,53,27,-9.25,1434,Robin Haase,Netherlands,191,77,35,267,33,27,29,8,7,604,460,134,105,-8.68,1516,2,True
2245235,2022-11-23-01-00,Montevideo WTA,wta,1. round,clay,2,0,-1,2.08,5,0,1.76,7,Emma Navarro,USA,-,-,21,154,127,31,17,23,9,86,66,60,37,6.1,1596,Kateryna Baindl,Ukraine,175,51,28,113,62,33,26,22,17,387,261,141,80,-3.57,1651,1,False
2246171,2022-11-23-03-05,Valencia 2 ITF,wta,1. round,clay,2,0,-1,1.45,7,0,2.63,6,Kristina Mladenovic,France,184,60,29,112,10,21,27,10,12,418,370,109,93,-10.75,1591,Carole Monnet,France,-,-,20,226,215,35,34,23,21,197,122,78,59,-11.0,1314,1,False
2245439,2022-11-23-03-10,Montevideo WTA,wta,1. round,clay,2,0,-1,1.47,7,0,2.71,4,Victoria Jimenez Kasintseva,Andorra,-,-,17,121,121,30,18,8,7,68,47,40,29,-1.2,1508,Clara Burel,France,-,-,21,129,74,16,26,9,16,110,83,52,45,-3.81,1513,1,False
2245231,2022-11-23-03-50,Montevideo WTA,wta,1. round,clay,2,0,-1,3.84,5,0,1.27,4,Natalija Stevanovic,Serbia,-,-,28,210,162,40,24,15,10,393,252,247,148,4.98,1366,Ann Li,USA,160,50,22,138,44,15,19,1,2,153,101,33,20,-4.32,1676,1,False
2244409,2022-11-23-04-30,Andria challenger,atp,1. round,indoors,1,0,-1,2.6,6,2,1.51,4,Stefano Travaglia,Italy,185,80,30,332,60,19,30,8,6,563,325,62,51,-19.07,1533,Elias Ymer,Sweden,183,79,26,130,105,39,30,1,2,339,260,60,51,-3.88,1609,2,False
2244689,2022-11-23-06-00,Temuco challenger,atp,1. round,hard,2,0,-1,3.8,4,2,1.27,5,Nicolas Alvarez,Peru,185,80,26,319,288,23,26,5,4,153,118,33,22,-5.82,1434,Nicolas Kicker,Argentina,178,75,30,201,78,24,27,2,5,408,267,26,24,-7.67,1494,1,False
2246547,2022-11-23-18-10,Andria challenger,atp,round of 16,indoors,2,0,-1,1.44,6,0,2.83,5,Jelle Sels,Netherlands,188,83,27,129,129,54,36,22,14,315,254,81,68,9.52,1522,Vitaliy Sachko,Ukraine,183,68,25,323,220,27,31,8,10,265,185,50,34,-14.5,1466,1,False
