match_id,time_stamp,title,tour,round,surface,winner,player1_H2H,prediction_roi,player1_odds,player1_latest_win,player2_H2H,player2_odds,player2_latest_win,player1_name,player1_country,player1_height,player1_weight,player1_age,player1_current_rank,player1_highest_rank,player1_year_total_win,player1_year_total_lose,player1_year_surface_win,player1_year_surface_lose,player1_career_total_win,player1_career_total_lose,player1_career_surface_win,player1_career_surface_lose,player1_roi,player1_elo,player2_name,player2_country,player2_height,player2_weight,player2_age,player2_current_rank,player2_highest_rank,player2_year_total_win,player2_year_total_lose,player2_year_surface_win,player2_year_surface_lose,player2_career_total_win,player2_career_total_lose,player2_career_surface_win,player2_career_surface_lose,player2_roi,player2_elo,predict,strong_predict
2216683,2022-10-19-02-00,Stockholm,atp,1. round,indoors,2,0,0.42,3.09,9,0,1.42,7,Quentin Halys,France,191,78,25,66,66,54,24,33,7,347,266,134,91,3.93,1687,Mikael Ymer,Sweden,183,75,24,79,67,26,23,10,6,249,147,78,42,7.17,1752,2,False
2218563,2022-10-19-03-30,Guadalajara 2 WTA,wta,1. round,hard,1,3,0.14,1.14,6,1,6.09,5,Danielle Collins,USA,178,64,28,16,7,18,10,15,5,210,128,129,82,3.22,1954,Caroline Dolehide,USA,178,75,24,175,102,24,22,17,12,216,163,129,93,2.39,1432,1,False
2218069,2022-10-19-04-10,Napoli,atp,1. round,hard,1,0,1.04,2.04,7,0,1.85,7,Luca Nardi,Italy,-,-,19,130,130,30,17,5,1,79,57,15,6,5.07,1629,Corentin Moutet,France,175,68,23,65,64,35,18,12,5,258,165,49,37,3.04,1743,1,False
2217801,2022-10-19-03-35,Guadalajara 2 WTA,wta,1. round,hard,2,0,0.41,3.13,6,0,1.41,5,Magda Linette,Poland,171,59,30,57,33,34,27,19,14,452,328,185,141,0.53,1756,Madison Keys,USA,178,66,27,15,7,28,18,23,11,336,191,207,118,3.98,1889,2,True
2217823,2022-10-19-03-45,Guadalajara 2 WTA,wta,1. round,hard,1,1,0.42,1.42,7,0,2.99,5,Marie Bouzkova,Czech Republic,180,61,24,38,38,37,12,28,8,300,165,202,88,7.54,1882,Tereza Martincova,Czech Republic,179,64,27,75,40,22,25,13,13,426,328,121,93,-2.68,1747,1,True
2217819,2022-10-19-04-10,Guadalajara 2 WTA,wta,1. round,hard,1,0,-1,4.49,6,0,1.24,10,Anna Kalinskaya,Russia,175,68,23,73,51,24,19,19,9,231,142,119,55,0.83,1771,Barbora Krejcikova,Czech Republic,178,62,26,17,2,25,14,12,9,391,203,91,69,2.9,1872,2,False
2216685,2022-10-19-04-45,Stockholm,atp,1. round,indoors,2,0,0.02,29.8,7,1,1.02,6,Leo Borg,Sweden,-,-,19,577,577,32,24,0,0,33,45,0,5,2.26,-,Tommy Paul,USA,185,82,25,31,28,35,24,2,1,340,209,42,26,2.32,1872,2,False
2218557,2022-10-19-04-45,Guadalajara 2 WTA,wta,1. round,hard,1,1,0.06,1.06,8,0,10.82,2,Donna Vekic,Croatia,179,64,26,47,19,27,19,9,8,333,247,188,127,0.39,1726,Laura Pigossi,Brazil,-,-,28,108,100,24,27,3,8,337,277,111,95,0.7,1404,1,False
2218559,2022-10-19-05-00,Guadalajara 2 WTA,wta,1. round,hard,1,1,-1,1.68,5,0,2.3,8,Eugenie Bouchard,Canada,178,61,28,430,5,5,6,3,4,310,226,152,127,-1.05,1643,Kayla Day,USA,-,-,23,194,122,39,18,25,11,203,140,117,83,2.04,1477,2,False
2217807,2022-10-19-07-10,Guadalajara 2 WTA,wta,1. round,hard,1,1,0.53,1.53,7,0,2.65,6,Elena Rybakina,Kazakhstan,184,73,23,24,12,38,19,17,10,241,117,95,53,-2.11,1930,Karolina Pliskova,Czech Republic,186,72,30,20,1,21,18,11,7,636,350,303,155,-3.19,1909,1,True
2219707,2022-10-19-08-00,Guadalajara 2 WTA,wta,2. round,hard,1,0,0.78,1.78,6,0,2.15,7,Vanessa Andreescu Bianca,Canada,170,60,22,59,4,18,11,6,4,177,75,112,37,2.56,-,Petra Kvitova,Czech Republic,183,70,32,21,2,27,18,16,10,634,281,278,142,0.12,1957,1,True
2219687,2022-10-19-09-30,Guadalajara 2 WTA,wta,2. round,hard,1,0,0.14,1.14,7,0,6.64,7,Darya Kasatkina,Russia,170,62,25,11,9,39,19,22,11,304,166,126,87,8.0,1936,Lin Zhu,China,173,64,28,69,63,37,23,31,13,383,252,327,188,-5.84,1600,1,False
2219689,2022-10-19-10-00,Guadalajara 2 WTA,wta,2. round,hard,2,0,-1,2.17,5,1,1.76,5,Marta Kostyuk,Ukraine,171,60,20,58,49,25,18,18,10,159,87,69,37,-4.3,1793,Maria Sakkari,Greece,172,62,27,6,3,33,21,14,10,412,272,198,134,-8.41,1895,1,True
2219685,2022-10-19-12-30,Guadalajara 2 WTA,wta,2. round,hard,2,1,0.3,3.83,6,0,1.3,7,Rebecca Marino,Canada,183,64,31,80,38,46,22,35,14,294,181,207,103,-2.03,1678,Caroline Garcia,France,177,61,29,10,4,40,18,16,10,420,316,188,154,32.45,1916,2,False
2219013,2022-10-19-18-20,Napoli,atp,1. round,hard,1,4,0.95,1.95,7,3,1.93,6,Roberto Carballes Baena,Spain,183,77,29,76,71,48,32,2,7,538,354,37,45,-0.36,1658,Nicolas Jarry,Chile,198,90,27,118,38,38,20,8,4,341,225,54,54,-3.59,1620,1,False
2218077,2022-10-19-20-25,Napoli,atp,1. round,hard,1,0,-1,3.72,0,2,1.32,6,Sebastian Baez,Argentina,170,70,21,37,31,34,32,5,11,194,95,26,17,-10.9,1671,Lorenzo Sonego,Italy,191,76,27,50,21,26,26,7,8,343,225,54,51,-9.46,1762,2,False
