match_id,time_stamp,title,tour,round,surface,winner,player1_H2H,prediction_roi,player1_odds,player1_latest_win,player2_H2H,player2_odds,player2_latest_win,player1_name,player1_country,player1_height,player1_weight,player1_age,player1_current_rank,player1_highest_rank,player1_year_total_win,player1_year_total_lose,player1_year_surface_win,player1_year_surface_lose,player1_career_total_win,player1_career_total_lose,player1_career_surface_win,player1_career_surface_lose,player1_roi,player1_elo,player2_name,player2_country,player2_height,player2_weight,player2_age,player2_current_rank,player2_highest_rank,player2_year_total_win,player2_year_total_lose,player2_year_surface_win,player2_year_surface_lose,player2_career_total_win,player2_career_total_lose,player2_career_surface_win,player2_career_surface_lose,player2_roi,player2_elo,predict,strong_predict
2227411,2022-10-31-20-40,Paris - Masters,atp,1. round,indoors,1,1,0.24,1.24,8,2,4.55,3,Harry Fritz Taylor,USA,193,86,25,11,8,42,18,3,2,313,207,42,33,10.62,-,Alejandro Davidovich Fokina,Spain,183,80,23,32,27,21,25,0,5,218,153,22,27,-2.86,1771,1,False
2229233,2022-10-31-20-45,Paris - Masters,atp,1. round,indoors,1,1,-1,4.11,2,0,1.27,8,Nikoloz Basilashvili,Georgia,185,79,30,106,16,14,30,1,5,456,384,64,66,-14.31,1669,Quentin Halys,France,191,78,26,69,66,58,26,37,9,351,268,138,93,3.55,1693,2,False
2227417,2022-10-31-21-00,Paris - Masters,atp,1. round,indoors,2,0,0.17,5.7,1,0,1.17,6,Sebastian Baez,Argentina,170,70,21,40,31,35,34,0,2,195,97,2,5,-10.41,1677,Karen Khachanov,Russia,198,87,26,19,8,34,24,4,4,357,247,102,72,-1.2,1883,2,False
2227421,2022-10-31-22-10,Paris - Masters,atp,1. round,indoors,2,0,0.55,2.61,4,0,1.55,5,Alex Molcan,Slovakia,178,73,24,44,38,30,24,1,3,241,143,29,26,0.72,1743,Richard Gasquet,France,183,79,36,76,7,33,24,8,7,754,422,157,94,8.5,1760,2,False
2227419,2022-10-31-22-30,Paris - Masters,atp,1. round,indoors,2,1,1.63,1.54,6,0,2.63,7,Marin Cilic,Croatia,198,89,34,17,3,31,19,3,3,695,375,139,74,0.31,1890,Lorenzo Musetti,Italy,185,75,20,23,23,40,25,6,5,157,104,35,27,8.66,1864,2,True
2227415,2022-11-01-00-05,Paris - Masters,atp,1. round,indoors,2,1,0.71,2.24,3,0,1.71,3,Diego Schwartzman,Argentina,170,64,30,24,8,32,25,0,4,608,355,28,26,-10.0,1811,Maxime Cressy,USA,201,88,25,34,31,33,29,2,7,200,133,68,35,2.44,1759,2,True
2229231,2022-11-01-00-05,Paris - Masters,atp,1. round,indoors,1,0,3.92,4.92,7,1,1.21,6,Marc-Andrea Huesler,Switzerland,196,88,26,61,61,46,27,10,9,250,197,74,61,10.5,-,Jannik Sinner,Italy,188,76,21,12,9,47,15,4,2,217,106,63,23,0.36,2025,1,False
2229227,2022-11-01-01-30,Paris - Masters,atp,1. round,indoors,2,0,0.54,2.63,6,0,1.54,6,Lorenzo Sonego,Italy,191,76,27,51,21,28,28,8,3,345,227,61,40,-10.8,1730,Frances Tiafoe,USA,188,86,24,21,17,33,23,2,3,306,217,43,39,2.22,1903,2,False
2229229,2022-11-01-03-25,Paris - Masters,atp,1. round,indoors,2,1,1.15,1.78,6,0,2.15,8,Alexander Bublik,Kazakhstan,198,77,25,36,30,33,26,14,5,309,214,95,56,3.21,1814,Mikael Ymer,Sweden,183,75,24,74,67,30,24,14,7,253,148,82,43,8.38,1804,2,True
2227413,2022-11-01-03-50,Paris - Masters,atp,1. round,indoors,2,16,3.21,1.28,6,2,4.21,4,Andy Murray,Great Britain,190,83,35,48,1,29,19,4,4,835,286,154,54,-3.58,1830,Gilles Simon,France,183,70,37,188,6,23,28,9,9,771,558,221,137,6.99,1566,2,True
