match_id,time_stamp,title,tour,round,surface,winner,predict,prediction_roi,player1_name,player1_country,player1_height,player1_weight,player1_age,player1_current_rank,player1_highest_rank,player1_year_total_win,player1_year_total_lose,player1_year_surface_win,player1_year_surface_lose,player1_career_total_win,player1_career_total_lose,player1_career_surface_win,player1_career_surface_lose,player1_roi,player1_H2H,player1_elo,player1_odds,player1_latest_win,player2_name,player2_country,player2_height,player2_weight,player2_age,player2_current_rank,player2_highest_rank,player2_year_total_win,player2_year_total_lose,player2_year_surface_win,player2_year_surface_lose,player2_career_total_win,player2_career_total_lose,player2_career_surface_win,player2_career_surface_lose,player2_roi,player2_H2H,player2_elo,player2_odds,player2_latest_win,strong_predict
2173723,2022-08-20-01-10,Cincinnati WTA,wta,quarterfinal,hard,1,1,1.35,Madison Keys,USA,178,66,27,24,7,23,13,18,8,331,186,202,115,5.97,1,1889,2.35,6,Elena Rybakina,Kazakhstan,184,73,23,25,12,32,14,14,7,235,112,92,50,-0.27,0,1937,1.67,8
2173725,2022-08-20-03-10,Cincinnati,atp,quarterfinal,hard,1,2,-1,Daniil Medvedev,Russia,198,83,26,1,1,33,11,22,6,420,176,177,60,-4.43,0,2024,1.45,7,Harry Fritz Taylor,USA,193,86,24,13,12,35,13,20,6,306,202,189,109,10.17,0,-,2.97,7
2173757,2022-08-20-03-40,Cincinnati WTA,wta,quarterfinal,hard,2,1,-1,Ajla Tomljanovic,Australia,180,67,29,63,38,28,19,14,10,377,284,201,154,1.47,0,1773,2.83,8,Petra Kvitova,Czech Republic,183,70,32,28,2,20,15,11,8,627,278,273,140,-0.93,0,1940,1.49,8
2173737,2022-08-20-05-00,Cincinnati,atp,quarterfinal,hard,1,2,-1,Stefanos Tsitsipas,Greece,193,89,24,7,3,44,15,14,6,421,198,172,93,-1.75,4,2011,1.32,8,John Isner,USA,208,108,37,50,8,21,15,8,8,558,350,337,178,1.42,2,1826,3.72,7
2173805,2022-08-20-05-30,Cincinnati WTA,wta,quarterfinal,hard,1,2,-1,Aryna Sabalenka,Belarus,182,80,24,7,2,23,16,10,9,302,155,172,74,-4.76,3,1928,1.39,6,Shuai Zhang,China,177,66,33,44,23,27,20,10,9,555,391,389,242,8.14,1,1727,3.29,6
2173737,2022-08-20-05-10,Cincinnati,atp,quarterfinal,hard,1,2,-1,Stefanos Tsitsipas,Greece,193,89,24,7,3,44,15,14,6,421,198,172,93,-1.75,4,2011,1.32,8,John Isner,USA,208,108,37,50,8,21,15,8,8,558,350,337,178,1.42,2,1826,3.73,7
2173805,2022-08-20-05-40,Cincinnati WTA,wta,quarterfinal,hard,1,2,-1,Aryna Sabalenka,Belarus,182,80,24,7,2,23,16,10,9,302,155,172,74,-4.76,3,1928,1.39,6,Shuai Zhang,China,177,66,33,44,23,27,20,10,9,555,391,389,242,8.14,1,1727,3.29,6
2173765,2022-08-20-09-00,Cincinnati,atp,quarterfinal,hard,2,2,1.87,Felix Auger Aliassime,Canada,193,88,22,9,9,37,20,13,7,262,156,88,60,0.89,1,1905,1.48,6,Borna Coric,Croatia,188,85,25,152,12,14,12,4,3,286,202,131,83,3.62,1,1810,2.87,7
2173759,2022-08-20-09-00,Cincinnati WTA,wta,quarterfinal,hard,2,2,1.44,Jessica Pegula,USA,170,70,28,8,7,31,15,17,9,351,215,191,106,3.85,2,1928,1.63,7,Caroline Garcia,France,177,61,28,35,4,32,15,8,8,412,313,180,152,29.79,1,1828,2.44,9
2173769,2022-08-20-10-45,Cincinnati,atp,quarterfinal,hard,1,2,-1,Cameron Norrie,Great Britain,188,82,26,11,10,40,18,21,9,317,178,201,86,0.89,0,1957,3.69,8,Carlos Alcaraz,Spain,185,72,19,4,4,44,10,14,3,160,48,42,13,2.85,3,2125,1.33,7
