match_id,time_stamp,title,tour,round,surface,winner,predict,prediction_roi,player1_name,player1_country,player1_height,player1_weight,player1_age,player1_current_rank,player1_highest_rank,player1_year_total_win,player1_year_total_lose,player1_year_surface_win,player1_year_surface_lose,player1_career_total_win,player1_career_total_lose,player1_career_surface_win,player1_career_surface_lose,player1_roi,player1_H2H,player1_elo,player1_odds,player1_latest_win,player2_name,player2_country,player2_height,player2_weight,player2_age,player2_current_rank,player2_highest_rank,player2_year_total_win,player2_year_total_lose,player2_year_surface_win,player2_year_surface_lose,player2_career_total_win,player2_career_total_lose,player2_career_surface_win,player2_career_surface_lose,player2_roi,player2_H2H,player2_elo,player2_odds,player2_latest_win,strong_predict
2184943,2022-09-03-01-10,US Open,wta,3. round,hard,1,2,-1,Ons Jabeur,Tunisia,167,66,28,5,2,40,13,12,8,406,218,147,108,4.21,2,2022,1.63,6,Shelby Rogers,USA,175,70,29,31,30,19,17,13,8,302,242,171,122,7.83,0,1840,2.41,8
2185035,2022-09-03-02-00,US Open,atp,3. round,hard,1,2,-1,Andy Murray,Great Britain,190,83,35,51,1,25,15,12,10,831,282,400,132,-1.29,1,1827,2.78,5,Matteo Berrettini,Italy,196,95,26,14,6,23,9,10,7,315,148,124,61,0.9,2,1953,1.51,7
2185045,2022-09-03-02-30,US Open,wta,3. round,hard,1,1,0.3,Veronika Kudermetova,Russia,175,63,25,18,18,31,16,19,9,302,200,150,95,18.4,1,1887,1.3,7,Dalma Galfi,Hungary,178,68,24,91,81,33,17,15,7,265,171,113,55,3.69,2,1630,3.86,7
2185035,2022-09-03-02-15,US Open,atp,3. round,hard,2,2,0.51,Andy Murray,Great Britain,190,83,35,51,1,25,15,12,10,831,282,400,132,-1.29,1,1827,2.77,5,Matteo Berrettini,Italy,196,95,26,14,6,23,9,10,7,315,148,124,61,0.9,2,1953,1.51,7
2185039,2022-09-03-03-40,US Open,wta,3. round,hard,2,2,0.55,Rebecca Marino,Canada,183,64,31,106,38,40,18,29,10,288,177,201,99,-0.04,0,1668,2.61,6,Shuai Zhang,China,177,66,33,36,23,30,22,13,11,558,393,392,244,8.53,0,1766,1.55,7
2185071,2022-09-03-04-00,US Open,atp,3. round,hard,1,2,-1,Karen Khachanov,Russia,198,87,26,31,8,28,20,14,10,351,243,133,86,-5.37,0,1848,2.28,6,Jack Draper,Great Britain,191,80,20,53,53,42,13,12,5,160,66,74,25,15.21,0,1803,1.7,8
2185057,2022-09-03-03-50,US Open,atp,3. round,hard,2,1,-1,Tommy Paul,USA,185,82,25,34,31,31,21,21,11,336,206,171,113,4.16,1,1864,2.64,6,Casper Ruud,Norway,183,77,23,7,5,41,16,13,5,313,177,67,45,0.33,2,1976,1.55,8
2185037,2022-09-03-04-50,US Open,atp,3. round,hard,2,1,-1,Pedro Cachin,Argentina,185,77,27,66,66,52,15,4,2,427,245,27,20,15.83,0,1584,3.55,10,Corentin Moutet,France,175,68,23,112,67,26,14,11,4,249,161,48,36,4.31,1,1733,1.35,7
2185041,2022-09-03-06-30,US Open,wta,3. round,hard,2,1,-1,Madison Keys,USA,178,66,27,20,7,26,14,21,9,334,187,205,116,6.77,1,1912,2.32,7,Cori Gauff,USA,176,59,18,12,11,32,16,17,10,118,59,53,33,-3.46,0,1990,1.67,7
2185033,2022-09-03-07-15,US Open,atp,3. round,hard,1,1,0.7,Pablo Carreno-Busta,Spain,188,78,31,15,10,30,18,17,6,588,317,170,85,3.22,1,-,1.7,8,Alex De Minaur,Australia,183,69,23,20,15,37,19,17,8,271,156,127,66,-1.72,1,1884,2.29,7
2185069,2022-09-03-08-00,US Open,wta,3. round,hard,1,1,0.19,Ludmilla Samsonova,Russia,180,67,23,35,25,22,14,18,7,268,158,78,43,-0.91,0,-,1.19,10,Alexandra Krunic,Serbia,163,53,29,96,39,23,20,4,8,383,277,119,103,-1.35,1,-,5.22,6
2185043,2022-09-03-08-00,US Open,wta,3. round,hard,1,2,-1,Alison Riske,USA,175,66,32,29,18,23,17,14,10,418,333,215,187,3.74,1,1813,1.75,6,Xiyu Wang,China,181,66,21,75,75,38,20,14,8,156,98,94,60,6.44,0,1676,2.19,7
2185181,2022-09-03-09-05,US Open,wta,3. round,hard,2,2,0.71,Vanessa Andreescu Bianca,Canada,170,60,22,48,4,16,9,4,2,175,73,110,35,2.74,0,-,2.24,6,Caroline Garcia,France,177,61,28,17,4,37,15,13,8,417,313,185,152,33.7,1,1897,1.71,10
2185061,2022-09-03-09-05,US Open,wta,3. round,hard,1,1,1.23,Ajla Tomljanovic,Australia,180,67,29,46,38,30,20,16,11,379,285,203,155,1.22,0,1841,2.23,8,Serena Williams,USA,175,70,40,605,1,3,3,3,2,866,156,501,83,0.64,0,-,1.72,5
2185055,2022-09-03-11-25,US Open,atp,3. round,hard,1,1,0.16,Nick Kyrgios,Australia,193,85,27,25,13,33,9,19,5,290,154,176,92,5.91,0,1984,1.16,8,John Wolf Jeffrey,USA,183,79,23,87,83,33,22,22,13,127,80,70,46,2.11,0,-,6.13,5
2185129,2022-09-03-12-55,US Open,atp,3. round,hard,1,1,0.04,Daniil Medvedev,Russia,198,83,26,1,1,36,12,25,7,423,177,180,61,-4.96,0,2020,1.04,8,Yibing Wu,China,183,80,22,174,173,35,4,15,2,94,48,56,33,16.41,0,1710,15.53,10
