match_id,time_stamp,title,tour,round,surface,winner,player1_H2H,prediction_roi,player1_odds,player1_latest_win,player2_H2H,player2_odds,player2_latest_win,player1_name,player1_country,player1_height,player1_weight,player1_age,player1_current_rank,player1_highest_rank,player1_year_total_win,player1_year_total_lose,player1_year_surface_win,player1_year_surface_lose,player1_career_total_win,player1_career_total_lose,player1_career_surface_win,player1_career_surface_lose,player1_roi,player1_elo,player2_name,player2_country,player2_height,player2_weight,player2_age,player2_current_rank,player2_highest_rank,player2_year_total_win,player2_year_total_lose,player2_year_surface_win,player2_year_surface_lose,player2_career_total_win,player2_career_total_lose,player2_career_surface_win,player2_career_surface_lose,player2_roi,player2_elo,predict,strong_predict
2227185,2022-10-29-22-10,Vienna,atp,semifinal,indoors,1,3,0.17,1.17,7,2,5.88,4,Daniil Medvedev,Russia,198,83,26,4,1,43,15,6,2,430,180,131,56,-6.59,2016,Grigor Dimitrov,Bulgaria,191,81,31,32,3,24,20,3,2,542,332,95,61,-0.92,1840,1,False
2227189,2022-10-29-22-40,Basel,atp,semifinal,indoors,2,0,0.97,1.93,8,2,1.97,10,Carlos Alcaraz,Spain,185,72,19,1,1,55,13,3,1,171,51,13,4,2.76,2082,Felix Auger Aliassime,Canada,193,88,22,9,8,52,25,20,3,277,161,57,29,5.48,1949,2,True
2227365,2022-10-30-00-15,Paris - Masters,atp,Qualification - 1. round,indoors,1,2,-1,1.25,6,1,4.15,4,Lorenzo Sonego,Italy,191,76,27,48,21,26,28,6,3,343,227,59,40,-11.46,1746,Joao Sousa,Portugal,185,74,33,70,28,25,33,3,6,579,493,75,65,-2.24,1603,2,False
2227367,2022-10-30-01-25,Paris - Masters,atp,Qualification - 1. round,indoors,2,0,1.26,1.67,7,0,2.26,5,Ugo Humbert,France,188,73,24,103,25,33,28,11,5,258,169,98,58,-7.0,1715,Corentin Moutet,France,175,68,23,64,64,36,20,3,6,259,167,49,47,1.83,1738,2,True
2227369,2022-10-30-02-20,Paris - Masters,atp,Qualification - 1. round,indoors,2,1,-1,1.11,6,1,7.38,4,Emil Ruusuvuori,Finland,188,79,23,43,42,42,33,7,6,237,134,79,33,-9.84,1773,Geoffrey Blancaneaux,France,180,75,24,149,139,43,36,7,8,278,203,47,60,-1.66,1508,1,False
2227371,2022-10-30-03-15,Paris - Masters,atp,Qualification - 1. round,indoors,1,0,-1,1.42,7,0,2.94,6,Mikael Ymer,Sweden,183,75,24,76,67,28,24,12,7,251,148,80,43,7.5,1783,Constant Lestienne,France,180,77,30,67,61,51,26,18,10,436,299,178,113,13.54,1733,2,False
2227373,2022-10-30-04-30,Paris - Masters,atp,Qualification - 1. round,indoors,2,0,-1,1.46,6,0,2.8,4,Marcos Giron,USA,180,77,29,58,49,23,30,6,4,377,237,56,40,-1.49,1768,Jiri Lehecka,Czech Republic,183,80,20,78,59,39,30,7,9,164,94,35,23,-2.16,1670,1,False
2227683,2022-10-30-19-00,Paris - Masters,atp,Qualification - round of 16,indoors,1,5,-1,1.4,4,2,3.03,4,Oscar Otte,Germany,193,79,29,54,36,27,30,4,8,455,264,143,89,-8.92,1707,Bernabe Zapata Miralles,Spain,183,82,25,79,74,47,32,4,4,399,273,41,46,-4.18,1685,2,False
2227687,2022-10-30-19-00,Paris - Masters,atp,Qualification - round of 16,indoors,1,0,1.65,2.65,5,0,1.5,4,Arthur Fils,France,-,-,18,315,315,38,24,15,8,72,52,16,16,3.51,1372,Fabio Fognini,Italy,178,79,35,59,9,23,24,1,2,634,485,40,54,-8.04,1748,1,False
2227685,2022-10-30-19-00,Paris - Masters,atp,Qualification - round of 16,indoors,1,0,0.51,1.51,8,0,2.62,6,Quentin Halys,France,191,78,26,69,66,57,26,36,9,350,268,137,93,3.06,1701,Thiago Monteiro,Brazil,183,78,28,66,61,43,33,4,4,442,324,4,4,2.09,1668,1,False
