match_id,time_stamp,title,tour,round,surface,winner,predict,prediction_roi,player1_name,player1_country,player1_height,player1_weight,player1_age,player1_current_rank,player1_highest_rank,player1_year_total_win,player1_year_total_lose,player1_year_surface_win,player1_year_surface_lose,player1_career_total_win,player1_career_total_lose,player1_career_surface_win,player1_career_surface_lose,player1_roi,player1_H2H,player1_elo,player1_odds,player1_latest_win,player2_name,player2_country,player2_height,player2_weight,player2_age,player2_current_rank,player2_highest_rank,player2_year_total_win,player2_year_total_lose,player2_year_surface_win,player2_year_surface_lose,player2_career_total_win,player2_career_total_lose,player2_career_surface_win,player2_career_surface_lose,player2_roi,player2_H2H,player2_elo,player2_odds,player2_latest_win,strong_predict
2187391,2022-09-07-02-15,US Open,atp,quarterfinal,hard,2,1,-1,Matteo Berrettini,Italy,196,95,26,14,6,25,9,12,7,317,148,126,61,1.68,2,1953,1.89,7,Casper Ruud,Norway,183,77,23,7,5,43,16,15,5,315,177,69,45,1.03,3,1976,2.01,8
2187427,2022-09-07-05-00,US Open,wta,quarterfinal,hard,1,1,0.46,Ons Jabeur,Tunisia,167,66,28,5,2,42,13,14,8,408,218,149,108,5.65,2,2022,1.46,6,Ajla Tomljanovic,Australia,180,67,29,46,38,32,20,18,11,381,285,205,155,4.51,0,1841,2.95,9
2187393,2022-09-07-09-00,US Open,wta,quarterfinal,hard,2,2,0.86,Cori Gauff,USA,176,59,18,12,11,34,16,19,10,120,59,55,33,-2.52,2,1990,2.05,7,Caroline Garcia,France,177,61,28,17,4,39,15,15,8,419,313,187,152,34.58,0,1897,1.86,10
