match_id,time_stamp,title,tour,round,surface,winner,predict,prediction_roi,player1_name,player1_country,player1_height,player1_weight,player1_age,player1_current_rank,player1_highest_rank,player1_year_total_win,player1_year_total_lose,player1_year_surface_win,player1_year_surface_lose,player1_career_total_win,player1_career_total_lose,player1_career_surface_win,player1_career_surface_lose,player1_roi,player1_H2H,player1_elo,player1_odds,player1_latest_win,player2_name,player2_country,player2_height,player2_weight,player2_age,player2_current_rank,player2_highest_rank,player2_year_total_win,player2_year_total_lose,player2_year_surface_win,player2_year_surface_lose,player2_career_total_win,player2_career_total_lose,player2_career_surface_win,player2_career_surface_lose,player2_roi,player2_H2H,player2_elo,player2_odds,player2_latest_win,strong_predict
2201676,2022-09-25-23-10,Laver Cup,atp,-,indoors,2,1,-1,Novak Djokovic,Serbia,187,80,35,7,1,25,5,1,0,1155,244,148,45,-0.12,2,-,1.19,9,Felix Auger Aliassime,Canada,193,88,22,13,8,40,24,8,2,265,160,45,28,-0.44,0,-,5.09,5
2200726,2022-09-25-23-30,Metz,atp,final,indoors,2,1,-1,Alexander Bublik,Kazakhstan,198,77,25,44,30,28,22,9,1,304,210,90,52,5.39,1,-,1.95,6,Lorenzo Sonego,Italy,191,76,27,65,21,24,24,4,0,341,223,57,37,-8.72,3,-,1.95,7
