match_id,time_stamp,title,tour,round,surface,winner,predict,prediction_roi,player1_name,player1_country,player1_height,player1_weight,player1_age,player1_current_rank,player1_highest_rank,player1_year_total_win,player1_year_total_lose,player1_year_surface_win,player1_year_surface_lose,player1_career_total_win,player1_career_total_lose,player1_career_surface_win,player1_career_surface_lose,player1_roi,player1_H2H,player1_elo,player1_odds,player1_latest_win,player2_name,player2_country,player2_height,player2_weight,player2_age,player2_current_rank,player2_highest_rank,player2_year_total_win,player2_year_total_lose,player2_year_surface_win,player2_year_surface_lose,player2_career_total_win,player2_career_total_lose,player2_career_surface_win,player2_career_surface_lose,player2_roi,player2_H2H,player2_elo,player2_odds,player2_latest_win,strong_predict
2178005,2022-08-24-01-10,Cleveland WTA,wta,1. round,hard,1,1,0.12,Ludmilla Samsonova,Russia,180,67,23,45,25,15,14,11,7,261,158,71,43,-3.58,0,-,1.12,6,Iryna Shymanovich,Belarus,-,-,25,322,248,9,8,3,3,174,70,81,27,-0.3,1,1366,7.02,4
2177487,2022-08-24-02-25,Cleveland WTA,wta,round of 16,hard,1,1,0.7,Aliaksandra Sasnovich,Belarus,174,60,28,36,30,30,16,14,6,377,242,140,92,2.02,0,1809,1.7,5,Sara Sorribes Tormo,Spain,176,69,25,46,32,23,15,9,8,371,233,106,89,-1.55,0,1817,2.3,6
2176215,2022-08-24-03-10,Winston Salem,atp,2. round,hard,1,2,-1,Richard Gasquet,France,183,79,36,91,7,22,17,4,4,743,415,263,160,5.17,0,1748,2.3,6,Lorenzo Musetti,Italy,185,75,20,30,30,29,19,5,8,146,98,21,22,7.84,0,1796,1.7,8
2177495,2022-08-24-04-10,Winston Salem,atp,2. round,hard,1,2,-1,Ilya Ivashka,Belarus,193,84,28,51,40,16,17,4,4,349,222,181,102,-3.52,1,1831,1.22,5,Peter Gojowczyk,Germany,188,83,33,111,39,12,21,6,8,603,459,192,140,5.95,1,1603,4.83,5
2177491,2022-08-24-04-35,Granby WTA,wta,round of 16,hard,1,1,1.21,Harriet Dart,Great Britain,172,58,26,93,84,22,21,14,10,283,208,163,108,7.05,1,1653,2.21,5,Nuria Parrizas-Diaz,Spain,-,-,31,64,45,22,24,10,11,507,319,342,177,-5.61,0,-,1.75,4
2176853,2022-08-24-04-55,Cleveland WTA,wta,round of 16,hard,1,1,1.15,Alize Cornet,France,173,60,32,37,11,18,19,8,9,545,429,213,178,8.0,0,1774,2.15,6,Clara Tauson,Denmark,-,-,19,58,33,10,11,10,9,149,53,57,19,-2.89,0,1760,1.79,3
2176219,2022-08-24-05-00,Winston Salem,atp,2. round,hard,1,1,1.44,Albert Ramos-Vinolas,Spain,188,76,34,42,17,24,23,2,4,710,539,98,109,-5.43,0,-,2.44,6,John Millman,Australia,183,79,33,104,33,15,21,8,10,459,318,266,166,-6.15,1,1686,1.63,5
2176221,2022-08-24-05-00,Winston Salem,atp,2. round,hard,1,1,0.81,Jason Kubler,Australia,178,74,29,116,91,44,14,15,7,409,186,139,67,10.98,1,1702,1.81,6,Woo Kwon Soon,South Korea,180,72,24,81,52,17,23,8,11,258,169,179,115,-10.31,0,-,2.11,3
2176217,2022-08-24-04-35,Winston Salem,atp,2. round,hard,1,2,-1,Laslo Djere,Serbia,188,82,27,89,27,18,19,4,5,340,233,38,52,-4.81,0,1663,1.66,4,Joao Sousa,Portugal,185,74,33,59,28,21,26,9,10,575,486,147,141,1.13,0,1597,2.37,1
2177497,2022-08-24-06-10,Winston Salem,atp,2. round,hard,2,2,0.49,James Duckworth,Australia,183,82,30,84,46,9,15,5,7,388,250,218,138,-6.61,0,1639,2.82,5,Maxime Cressy,USA,201,88,25,34,31,29,22,13,9,196,126,97,62,5.44,0,1778,1.49,6
2177521,2022-08-24-07-00,Winston Salem,atp,2. round,hard,1,1,2.11,Adrian Mannarino,France,180,79,34,65,22,23,25,13,12,636,498,257,176,1.1,1,1733,3.11,6,Emil Ruusuvuori,Finland,188,79,23,44,42,33,25,15,10,228,126,97,42,-5.44,0,1800,1.42,5
2177669,2022-08-24-07-30,Winston Salem,atp,2. round,hard,2,1,-1,Kyle Edmund,Great Britain,188,83,27,665,14,5,3,4,2,326,192,135,90,2.35,0,-,3.45,5,Benjamin Bonzi,France,185,76,26,50,44,30,19,4,8,378,218,146,66,-3.7,0,1747,1.36,4
2177511,2022-08-24-07-30,Winston Salem,atp,2. round,hard,2,2,0.57,Pedro Martinez,Spain,185,76,25,54,40,22,22,5,6,390,222,53,39,-5.41,1,1690,2.57,6,Steve Johnson,USA,188,86,32,115,21,25,20,14,11,380,292,243,175,3.46,0,1682,1.57,5
2177503,2022-08-24-08-30,Cleveland WTA,wta,round of 16,hard,1,2,-1,Sofia Kenin,USA,170,57,23,415,4,3,9,3,9,249,147,150,82,-6.59,0,1679,2.75,1,Irina Begu,Romania,181,67,31,34,22,24,14,6,7,489,328,143,133,4.86,0,-,1.51,7
2177527,2022-08-24-08-40,Winston Salem,atp,2. round,hard,2,2,0.52,Fabio Fognini,Italy,178,79,35,61,9,20,19,8,6,631,480,141,141,-6.01,0,1757,2.73,5,Jack Draper,Great Britain,191,80,20,55,55,38,12,8,4,156,65,70,24,12.19,0,1803,1.52,7
2177523,2022-08-24-08-45,Winston Salem,atp,2. round,hard,2,1,-1,Mikael Ymer,Sweden,183,75,23,74,67,17,17,9,4,240,141,53,28,3.29,0,1748,1.4,7,Marc-Andrea Huesler,Switzerland,196,88,26,102,96,35,20,5,4,239,190,67,51,2.35,0,-,3.21,7
2177671,2022-08-24-09-00,Winston Salem,atp,2. round,hard,2,1,-1,Grigor Dimitrov,Bulgaria,191,81,31,19,3,20,16,9,9,538,328,224,139,-1.34,4,1867,1.64,4,Dominic Thiem,Austria,185,79,28,231,3,9,11,1,0,478,244,130,81,-3.8,3,1779,2.42,7
2177505,2022-08-24-09-30,Granby WTA,wta,round of 16,hard,1,1,0.26,Darya Kasatkina,Russia,170,62,25,10,9,33,16,17,9,298,163,121,85,8.78,1,-,1.26,6,Magdalena Frech,Poland,-,-,24,104,82,28,24,12,12,358,225,115,74,-5.49,0,1648,4.36,5
2176975,2022-08-24-10-00,Cleveland WTA,wta,round of 16,hard,2,2,0.86,Sorana-Mihaela Cirstea,Romania,176,59,32,38,21,21,18,9,8,509,384,228,174,-0.87,3,-,2.05,5,Magda Linette,Poland,171,59,30,67,33,27,21,12,9,445,322,178,136,4.12,1,1772,1.86,7
2177673,2022-08-24-10-40,Winston Salem,atp,2. round,hard,2,2,0.55,Tallon Griekspoor,Netherlands,188,85,26,46,44,28,18,5,4,337,184,115,51,-2.74,1,1794,2.63,7,Van De Zandschulp,Netherlands,188,83,26,23,23,29,21,10,9,310,160,38,21,3.51,1,1835,1.55,5
2177515,2022-08-24-11-20,Winston Salem,atp,2. round,hard,1,2,-1,Jaume Munar,Spain,183,76,25,57,52,42,21,11,6,341,220,57,45,-1.39,0,1740,1.52,6,Hsin Tseng Chun,Taipei (CHN),175,65,21,85,83,37,16,8,6,170,99,75,44,4.69,0,-,2.74,5
2177513,2022-08-24-11-50,Winston Salem,atp,2. round,hard,1,2,-1,Lorenzo Sonego,Italy,191,76,27,63,21,19,22,6,6,336,221,53,49,-12.8,0,1695,1.35,4,Alejandro Tabilo,Chile,188,75,25,72,64,30,17,5,3,305,196,76,53,1.03,0,1703,3.55,5
