match_id,time_stamp,title,tour,round,surface,winner,player1_H2H,prediction_roi,player1_odds,player1_latest_win,player2_H2H,player2_odds,player2_latest_win,player1_name,player1_country,player1_height,player1_weight,player1_age,player1_current_rank,player1_highest_rank,player1_year_total_win,player1_year_total_lose,player1_year_surface_win,player1_year_surface_lose,player1_career_total_win,player1_career_total_lose,player1_career_surface_win,player1_career_surface_lose,player1_roi,player1_elo,player2_name,player2_country,player2_height,player2_weight,player2_age,player2_current_rank,player2_highest_rank,player2_year_total_win,player2_year_total_lose,player2_year_surface_win,player2_year_surface_lose,player2_career_total_win,player2_career_total_lose,player2_career_surface_win,player2_career_surface_lose,player2_roi,player2_elo,predict,strong_predict
2245169,2022-11-21-19-50,Valencia 2 ITF,wta,Qualification - round of 16,clay,1,0,-1,1.14,7,0,4.69,5,Sada Nahimana,Burundi,-,-,21,263,251,39,24,31,17,110,63,68,37,-5.49,1499,Ines Ibbou,Algeria,-,-,23,472,472,37,26,24,9,154,105,111,58,-4.56,1288,2,False
2245073,2022-11-21-21-15,Valencie challenger,atp,Qualification - round of 16,clay,1,2,0.5,1.5,7,0,2.38,5,Ivan Gakhov,Russia,191,80,26,271,252,52,30,49,24,453,276,386,216,11.13,1427,Andrey Chepelev,Russia,-,-,24,369,339,72,39,65,35,342,222,328,208,-4.67,1277,1,False
2245265,2022-11-21-21-30,Andria challenger,atp,Qualification - round of 16,indoors,1,0,0.32,1.32,7,0,3.16,6,Alibek Kachmazov,Russia,-,-,20,334,316,47,20,20,4,102,63,50,15,4.27,1280,Francesco Forti,Italy,191,80,23,452,313,34,22,1,2,163,127,19,17,-7.14,1252,1,False
2244419,2022-11-22-00-05,Andria challenger,atp,1. round,indoors,2,1,-1,1.63,8,0,2.3,4,Alexandar Lazarov,Bulgaria,191,84,25,277,272,51,18,5,5,248,134,11,16,5.49,1545,Vitaliy Sachko,Ukraine,183,68,25,323,220,26,31,7,10,264,185,49,34,-15.71,1466,1,False
2244393,2022-11-22-00-30,Valencie challenger,atp,1. round,clay,1,2,0.36,1.36,6,0,3.18,5,Nuno Borges,Portugal,185,75,25,91,91,45,24,23,11,235,94,100,43,1.95,1626,Kimmer Coppejans,Belgium,180,68,28,199,97,38,29,32,21,419,305,290,185,-0.97,1507,1,False
2244403,2022-11-22-01-00,Valencie challenger,atp,1. round,clay,1,0,-1,3.64,3,0,1.25,7,Andrea Collarini,Argentina,185,80,30,241,186,22,31,19,27,500,356,476,315,-6.57,1452,Luca Van Assche,France,-,-,18,200,197,46,30,31,19,79,57,45,28,2.48,1576,2,False
2244403,2022-11-22-01-10,Valencie challenger,atp,1. round,clay,2,0,0.25,3.71,3,0,1.25,7,Andrea Collarini,Argentina,185,80,30,241,186,22,31,19,27,500,356,476,315,-6.57,1452,Luca Van Assche,France,-,-,18,200,197,47,30,32,19,80,57,46,28,2.73,1576,2,False
2245171,2022-11-22-01-50,Valencia 2 ITF,wta,Qualification - round of 16,clay,2,0,0.16,4.48,6,0,1.16,7,Lucia Cortez Llorca,Spain,-,-,22,478,478,35,34,20,15,156,150,100,88,-5.07,1219,Iryna Shymanovich,Belarus,-,-,25,344,248,21,13,15,7,186,75,88,36,6.0,1370,2,False
2245259,2022-11-22-03-10,Montevideo WTA,wta,Qualification - quarterfinal,clay,1,0,-1,2.04,5,0,1.71,3,Xiaodi You,China,-,-,26,264,168,30,34,9,16,236,198,33,37,-9.32,1350,Whitney Osuigwe,USA,-,-,20,292,105,23,23,10,7,117,109,57,36,-0.18,1346,2,False
2244407,2022-11-22-04-00,Andria challenger,atp,1. round,indoors,1,0,0.3,1.3,3,0,3.58,2,Ryan Peniston,Great Britain,183,75,27,144,123,33,27,15,10,274,175,67,55,0.35,1495,Jay Clarke,Great Britain,188,82,24,217,153,22,26,7,5,212,175,26,31,-7.25,1413,1,False
2244699,2022-11-22-05-45,Temuco challenger,atp,1. round,hard,1,0,0.19,1.19,2,0,4.77,7,Gabriel Decamps,Brazil,193,80,23,281,262,35,30,22,14,122,65,52,24,1.21,1372,Wilson Leite,Brazil,178,72,31,417,341,41,31,1,6,459,416,64,70,0.22,1129,1,False
2243735,2022-11-22-11-15,Yokkaichi challenger,atp,1. round,hard,1,1,0.25,1.25,8,0,4.07,3,Yosuke Watanuki,Japan,180,63,24,173,171,36,22,15,11,176,118,103,67,5.8,1592,Zdenek Kolar,Czech Republic,185,76,26,249,111,23,37,1,6,348,265,15,27,-20.71,1402,1,False
2243719,2022-11-22-14-20,Yokkaichi challenger,atp,1. round,hard,1,0,-1,1.7,4,0,2.17,5,Kaichi Uchida,Japan,180,74,28,165,155,32,33,21,22,335,313,193,187,-1.44,1407,Prajnesh Gunneswaran,India,188,80,33,347,75,25,25,19,18,339,227,209,125,-10.6,1415,2,True
2244395,2022-11-22-18-10,Valencie challenger,atp,1. round,clay,2,1,-1,1.88,3,0,1.93,4,Riccardo Bonadio,Italy,180,81,29,191,174,45,32,42,29,434,321,362,266,0.97,1467,Oleksii Krutykh,Ukraine,-,-,22,252,226,44,27,39,20,168,105,119,68,-0.7,1459,1,False
2244417,2022-11-22-18-10,Andria challenger,atp,1. round,indoors,1,3,0.29,1.29,6,2,3.7,2,Jelle Sels,Netherlands,188,83,27,129,129,53,36,21,14,314,254,80,68,9.27,1522,Alexey Vatutin,Russia,178,69,30,285,136,38,37,11,15,532,366,163,116,-10.01,1311,1,False
2244421,2022-11-22-18-15,Andria challenger,atp,1. round,indoors,2,0,-1,1.28,8,0,3.72,4,Mattia Bellucci,Italy,-,-,21,155,155,66,22,11,6,151,66,27,15,14.85,1652,Dalibor Svrcina,Czech Republic,178,68,20,226,167,27,23,0,0,106,71,14,9,3.87,1462,1,False
2244405,2022-11-22-19-30,Valencie challenger,atp,1. round,clay,2,0,-1,3.03,5,2,1.39,6,Raul Brancaccio,Italy,183,72,25,187,170,43,26,35,18,309,201,248,152,2.83,1540,Roberto Carballes Baena,Spain,183,77,29,76,71,49,33,44,23,539,355,485,284,-0.49,1717,1,False
2246175,2022-11-22-19-30,Valencia 2 ITF,wta,1. round,clay,1,0,0.4,1.4,8,0,2.76,4,Rebeka Masarova,Spain,186,71,23,134,121,33,24,20,13,167,81,109,50,2.69,1619,Andrea Lazaro Garcia,Spain,-,-,28,278,180,23,28,12,17,221,146,134,101,-6.2,1360,1,False
2246201,2022-11-22-19-30,Andria challenger,atp,1. round,indoors,1,0,1.08,2.08,7,0,1.77,6,Alibek Kachmazov,Russia,-,-,20,334,316,48,20,21,4,103,63,51,15,4.59,1280,Illya Marchenko,Ukraine,185,82,35,423,49,21,24,8,8,574,419,218,127,-9.38,1479,1,False
