match_id,time_stamp,title,tour,round,surface,winner,predict,prediction_roi,player1_name,player1_country,player1_height,player1_weight,player1_age,player1_current_rank,player1_highest_rank,player1_year_total_win,player1_year_total_lose,player1_year_surface_win,player1_year_surface_lose,player1_career_total_win,player1_career_total_lose,player1_career_surface_win,player1_career_surface_lose,player1_roi,player1_H2H,player1_elo,player1_odds,player1_latest_win,player2_name,player2_country,player2_height,player2_weight,player2_age,player2_current_rank,player2_highest_rank,player2_year_total_win,player2_year_total_lose,player2_year_surface_win,player2_year_surface_lose,player2_career_total_win,player2_career_total_lose,player2_career_surface_win,player2_career_surface_lose,player2_roi,player2_H2H,player2_elo,player2_odds,player2_latest_win,strong_predict
2205733,2022-10-04-22-10,Astana,atp,1. round,indoors,2,2,0.45,Tallon Griekspoor,Netherlands,188,85,26,54,44,30,22,1,4,339,188,42,35,-6.72,0,-,2.93,4,Alexander Bublik,Kazakhstan,198,77,25,43,30,28,23,9,2,304,211,90,53,4.39,2,-,1.45,6
2207177,2022-10-04-22-15,Monastir,wta,1. round,hard,1,1,1.38,Moyuka Uchijima,Japan,-,-,21,124,124,45,20,20,12,144,89,90,66,4.39,0,1466,2.38,4,Kamilla Rakhimova,Russia,-,-,21,123,90,22,23,13,10,137,86,55,30,1.31,1,1576,1.65,7
2207175,2022-10-04-23-00,Monastir,wta,1. round,hard,1,1,0.54,Petra Martic,Croatia,181,63,31,41,14,32,19,8,8,420,294,149,127,10.57,0,1799,1.54,5,Linda Fruhvirtova,Czech Republic,-,-,17,77,74,31,19,18,5,80,51,43,13,0.54,0,1664,2.63,8
2205747,2022-10-04-23-30,Astana,atp,1. round,indoors,2,2,0.06,Albert Ramos-Vinolas,Spain,188,76,34,40,17,29,26,0,0,715,542,21,53,-4.85,0,-,12.46,5,Daniil Medvedev,Russia,198,83,26,4,1,37,14,0,1,424,179,125,55,-6.93,1,-,1.06,6
2205849,2022-10-05-00-00,Ostrava WTA,wta,1. round,indoors,1,2,-1,Emma Raducanu,Great Britain,-,-,19,67,10,17,18,0,0,110,47,31,10,-5.6,0,-,2.44,6,Darya Kasatkina,Russia,170,62,25,11,9,37,17,0,0,302,164,42,20,8.78,0,-,1.62,7
2207181,2022-10-05-00-10,Monastir,wta,1. round,hard,1,2,-1,Tamara Zidansek,Slovenia,167,80,24,101,22,14,19,6,7,280,141,66,55,-8.75,0,1642,1.56,3,Marina Bassols Ribera,Spain,-,-,22,172,172,37,21,26,11,239,151,92,56,10.46,0,1431,2.59,7
2206293,2022-10-05-00-55,Monastir,wta,1. round,hard,2,1,-1,Yasmine Mansouri,France,-,-,21,574,574,45,26,39,22,113,107,78,59,10.12,0,-,15.3,6,Magdalena Frech,Poland,-,-,24,120,82,30,29,14,15,360,230,117,77,-10.32,0,1626,1.05,4
2207155,2022-10-05-02-00,Ostrava WTA,wta,1. round,indoors,1,2,-1,Alycia Parks,USA,-,-,21,144,135,21,25,6,1,200,165,9,9,1.8,0,-,9.43,4,Karolina Pliskova,Czech Republic,186,72,30,19,1,20,16,1,1,635,348,95,45,-1.43,0,-,1.09,6
2206277,2022-10-05-02-15,Monastir,wta,1. round,hard,1,1,0.15,Ons Jabeur,Tunisia,167,66,28,2,2,44,14,16,9,410,219,151,109,6.37,0,2048,1.15,7,Ann Li,USA,160,50,22,63,44,11,14,7,8,149,96,99,60,-1.84,0,1755,6.39,4
2205631,2022-10-05-14-30,Tokyo (Japan Open),atp,1. round,hard,1,1,1.03,Miomir Kecmanovic,Serbia,183,75,23,33,30,34,22,16,9,242,161,102,68,2.81,1,1826,2.03,3,Yoshihito Nishioka,Japan,170,64,27,41,41,39,21,25,12,403,228,220,121,15.74,2,1779,1.87,6
2205639,2022-10-05-16-45,Tokyo (Japan Open),atp,1. round,hard,1,1,0.24,Denis Shapovalov,Canada,185,75,23,22,10,24,20,19,11,262,167,118,73,0.98,1,1812,1.24,7,Steve Johnson,USA,188,86,32,112,21,27,24,16,15,382,296,245,179,0.23,0,1677,4.52,4
