match_id,time_stamp,title,tour,round,surface,winner,predict,prediction_roi,player1_name,player1_country,player1_height,player1_weight,player1_age,player1_current_rank,player1_highest_rank,player1_year_total_win,player1_year_total_lose,player1_year_surface_win,player1_year_surface_lose,player1_career_total_win,player1_career_total_lose,player1_career_surface_win,player1_career_surface_lose,player1_roi,player1_H2H,player1_elo,player1_odds,player1_latest_win,player2_name,player2_country,player2_height,player2_weight,player2_age,player2_current_rank,player2_highest_rank,player2_year_total_win,player2_year_total_lose,player2_year_surface_win,player2_year_surface_lose,player2_career_total_win,player2_career_total_lose,player2_career_surface_win,player2_career_surface_lose,player2_roi,player2_H2H,player2_elo,player2_odds,player2_latest_win,strong_predict
2176855,2022-08-25-01-10,Granby WTA,wta,round of 16,hard,2,2,1.11,Anna Bondar,Hungary,-,-,25,56,50,31,22,6,8,336,166,66,35,-6.32,0,1639,1.81,5,Tatiana Maria,Germany,172,62,35,92,46,41,21,5,8,661,481,189,178,13.39,1,-,2.11,5
2177517,2022-08-25-01-10,Cleveland WTA,wta,round of 16,hard,1,1,2.7,Madison Brengle,USA,174,60,32,63,35,21,21,14,10,553,413,339,224,1.95,0,1698,3.7,5,Ekaterina Alexandrova,Russia,180,66,27,28,25,25,13,5,6,406,233,70,57,1.63,1,1880,1.33,8
2177507,2022-08-25-01-50,Granby WTA,wta,round of 16,hard,1,1,2.18,Diane Parry,France,-,-,19,81,76,17,19,5,8,129,94,21,22,-1.77,0,1571,3.18,5,Tereza Martincova,Czech Republic,179,64,27,69,40,18,20,12,10,422,323,120,90,-2.17,0,1733,1.41,7
2176065,2022-08-25-02-30,Granby WTA,wta,round of 16,hard,2,2,0.21,Katherine Sebov,Canada,-,-,23,307,192,30,16,30,16,193,136,131,92,1.63,0,1446,5.04,6,Daria Saville,Australia,166,61,28,73,20,23,17,18,9,312,232,175,119,6.26,0,1762,1.21,5
2177663,2022-08-25-03-30,Cleveland WTA,wta,round of 16,hard,2,2,0.9,Barbora Krejcikova,Czech Republic,178,62,26,23,2,15,12,11,7,381,201,90,67,-5.06,0,1752,2.01,4,Bernarda Pera,USA,175,80,27,51,49,30,15,7,5,383,217,89,81,4.23,0,1761,1.9,9
2178169,2022-08-25-05-00,Cleveland WTA,wta,round of 16,hard,2,1,-1,Laura Siegemund,Germany,168,62,34,216,27,24,11,3,2,602,372,110,105,3.22,0,1700,4.19,7,Ludmilla Samsonova,Russia,180,67,23,45,25,16,14,12,7,262,158,72,43,-3.46,1,-,1.27,7
2177489,2022-08-25-08-30,Cleveland WTA,wta,round of 16,hard,1,1,0.35,Shuai Zhang,China,177,66,33,35,23,28,21,11,10,556,392,390,243,7.94,2,1731,1.35,6,Martina Trevisan,Italy,-,-,28,27,24,23,16,5,6,296,169,36,36,-0.09,0,1680,3.49,4
2178549,2022-08-25-05-05,Winston Salem,atp,round of 16,hard,1,1,0.92,Richard Gasquet,France,183,79,36,91,7,24,17,6,4,745,415,265,160,7.39,2,1748,1.92,6,Steve Johnson,USA,188,86,32,115,21,26,21,15,12,381,293,244,176,3.03,1,1682,1.99,5
2177493,2022-08-25-06-45,Granby WTA,wta,round of 16,hard,1,1,0.14,Marta Kostyuk,Ukraine,171,60,20,72,49,20,14,14,8,154,83,65,35,-1.92,0,1767,1.14,7,Marina Stakusic,Canada,-,-,17,630,630,23,14,12,7,28,25,13,12,9.61,0,-,6.59,6
2178541,2022-08-25-06-55,Winston Salem,atp,round of 16,hard,2,2,0.83,Albert Ramos-Vinolas,Spain,188,76,34,42,17,25,23,3,4,711,539,99,109,-4.07,5,-,2.09,7,Adrian Mannarino,France,180,79,34,65,22,24,25,14,12,637,498,258,176,3.01,4,1733,1.83,6
2178531,2022-08-25-07-25,Winston Salem,atp,round of 16,hard,2,1,-1,Jason Kubler,Australia,178,74,29,116,91,45,14,16,7,410,186,140,67,11.73,0,1702,1.51,7,Laslo Djere,Serbia,188,82,27,89,27,19,19,5,5,341,233,39,52,-4.2,0,1663,2.75,5
