match_id,time_stamp,title,tour,round,surface,winner,player1_H2H,prediction_roi,player1_odds,player1_latest_win,player2_H2H,player2_odds,player2_latest_win,player1_name,player1_country,player1_height,player1_weight,player1_age,player1_current_rank,player1_highest_rank,player1_year_total_win,player1_year_total_lose,player1_year_surface_win,player1_year_surface_lose,player1_career_total_win,player1_career_total_lose,player1_career_surface_win,player1_career_surface_lose,player1_roi,player1_elo,player2_name,player2_country,player2_height,player2_weight,player2_age,player2_current_rank,player2_highest_rank,player2_year_total_win,player2_year_total_lose,player2_year_surface_win,player2_year_surface_lose,player2_career_total_win,player2_career_total_lose,player2_career_surface_win,player2_career_surface_lose,player2_roi,player2_elo,predict,strong_predict
2214913,2022-10-13-22-05,Cluj-Napoca 2 WTA,wta,round of 16,indoors,2,1,1.07,1.83,8,0,2.07,4,Ysaline Bonaventure,Belgium,178,70,28,126,109,46,25,12,5,386,257,90,45,2.5,1618,Anhelina Kalinina,Ukraine,179,70,25,45,34,22,18,1,0,315,164,63,29,5.37,1796,2,True
2215337,2022-10-13-22-15,Gijon,atp,round of 16,indoors,1,0,-1,1.26,5,0,4.37,8,Andy Murray,Great Britain,190,83,35,48,1,27,17,2,2,833,284,152,52,-2.47,1827,Pedro Cachin,Argentina,185,77,27,61,57,53,17,1,0,428,247,6,7,14.45,1601,2,True
2215037,2022-10-13-23-00,Florence,atp,round of 16,indoors,2,0,0.15,6.38,5,0,1.15,8,Altug Celikbilek,Turkey,185,72,26,230,154,23,25,4,3,325,239,38,28,-1.44,1429,Brandon Nakashima,USA,185,77,21,46,46,34,23,2,1,160,90,37,15,-5.66,1851,2,False
2214757,2022-10-14-00-35,Florence,atp,round of 16,indoors,1,2,0.53,1.53,5,0,2.71,6,Lorenzo Musetti,Italy,185,75,20,28,27,34,23,4,3,151,102,33,25,7.19,1787,Bernabe Zapata Miralles,Spain,183,82,25,74,74,46,29,3,2,398,270,40,44,-1.96,1669,1,False
2215009,2022-10-14-01-20,Gijon,atp,round of 16,indoors,1,2,0.35,1.35,7,0,3.52,7,Andrey Rublev,Russia,188,70,24,9,5,43,16,10,2,383,209,106,57,0.98,1959,Ilya Ivashka,Belarus,193,84,28,70,40,23,20,6,4,356,225,99,61,-1.48,1848,1,False
2215035,2022-10-14-01-10,Cluj-Napoca 2 WTA,wta,round of 16,indoors,2,0,0.57,2.54,4,0,1.57,5,Gabriela Ruse Elena,Romania,172,-,24,104,51,17,20,1,1,245,146,37,24,-2.52,1690,Xiyu Wang,China,181,66,21,59,58,39,23,2,3,157,101,2,5,4.04,1698,2,True
2215487,2022-10-14-04-10,Gijon,atp,round of 16,indoors,1,1,-1,2.02,6,0,1.88,7,Sebastian Korda,USA,193,75,22,47,30,27,19,4,2,189,122,34,18,-2.23,1838,Roberto Bautista-Agut,Spain,183,75,34,22,9,36,15,3,2,742,437,112,79,3.78,-,2,False
2215133,2022-10-14-04-30,San Diego,wta,round of 16,hard,1,1,-1,1.35,9,0,3.48,7,Iga Swiatek,Poland,176,65,21,1,1,60,8,35,5,220,56,84,28,7.65,2174,Qinwen Zheng,China,-,-,20,28,28,38,17,23,10,138,56,59,30,8.48,1882,2,False
2215395,2022-10-14-04-40,Cluj-Napoca 2 WTA,wta,round of 16,indoors,2,0,1.3,1.68,6,0,2.3,6,Xinyu Wang,China,182,75,21,80,68,21,23,6,4,157,106,30,15,-9.26,1578,Anna Blinkova,Russia,179,70,24,138,54,38,26,14,5,238,165,74,36,-1.97,1563,2,False
2214743,2022-10-14-05-05,Florence,atp,round of 16,indoors,1,1,0.23,1.23,5,0,4.79,3,Felix Auger Aliassime,Canada,193,88,22,13,8,41,25,9,3,266,161,46,29,2.06,1932,Oscar Otte,Germany,193,79,29,55,36,25,26,2,4,453,260,141,85,-7.22,1704,1,False
2215133,2022-10-14-05-15,San Diego,wta,round of 16,hard,1,1,-1,1.35,9,0,3.49,7,Iga Swiatek,Poland,176,65,21,1,1,60,8,35,5,220,56,84,28,7.65,2174,Qinwen Zheng,China,-,-,20,28,28,38,17,23,10,138,56,59,30,8.48,1882,2,False
2215649,2022-10-14-07-30,San Diego,wta,round of 16,hard,2,0,-1,2.34,6,0,1.66,7,Vanessa Andreescu Bianca,Canada,170,60,22,57,4,17,10,5,3,176,74,111,36,3.34,-,Cori Gauff,USA,176,59,18,8,8,35,17,20,11,121,60,56,34,-3.37,1999,1,True
2215113,2022-10-14-09-00,San Diego,wta,round of 16,hard,1,7,-1,2.18,6,1,1.76,7,Madison Keys,USA,178,66,27,18,7,27,17,22,10,335,190,206,117,3.85,1900,Darya Kasatkina,Russia,170,62,25,11,9,39,18,22,10,304,165,126,86,9.0,1944,2,True
2215115,2022-10-14-11-10,San Diego,wta,round of 16,hard,2,0,-1,3.11,5,2,1.41,8,A. Stephens Sloane,USA,170,61,29,52,3,15,15,10,7,356,255,199,155,-1.87,1753,Aryna Sabalenka,Belarus,182,80,24,5,2,29,18,16,11,308,157,178,76,-4.04,1962,1,False
2214367,2022-10-14-12-45,San Diego,wta,round of 16,hard,2,0,-1,4.62,7,1,1.23,3,Louisa Chirico,USA,175,64,26,196,58,34,18,13,9,253,188,111,100,11.58,1538,Paula Badosa,Spain,180,72,24,4,2,30,19,19,10,316,173,127,64,-6.32,1946,1,True
2215903,2022-10-14-20-00,Gijon,atp,quarterfinal,indoors,2,0,-1,3.21,3,0,1.4,7,Francisco Cerundolo,Argentina,185,78,24,29,24,34,26,1,1,242,110,1,2,14.76,1710,Dominic Thiem,Austria,185,79,29,165,3,18,16,8,3,487,249,73,49,-4.01,1781,1,False
2215699,2022-10-14-21-00,Florence,atp,quarterfinal,indoors,1,3,0.49,1.49,7,2,2.83,8,Mikael Ymer,Sweden,183,75,24,99,67,25,22,9,5,248,146,77,41,7.72,1752,Roberto Carballes Baena,Spain,183,77,29,80,71,48,31,2,0,538,353,12,13,0.64,1664,1,False
