match_id,time_stamp,title,tour,round,surface,winner,predict,prediction_roi,player1_name,player1_country,player1_height,player1_weight,player1_age,player1_current_rank,player1_highest_rank,player1_year_total_win,player1_year_total_lose,player1_year_surface_win,player1_year_surface_lose,player1_career_total_win,player1_career_total_lose,player1_career_surface_win,player1_career_surface_lose,player1_roi,player1_H2H,player1_elo,player1_odds,player1_latest_win,player2_name,player2_country,player2_height,player2_weight,player2_age,player2_current_rank,player2_highest_rank,player2_year_total_win,player2_year_total_lose,player2_year_surface_win,player2_year_surface_lose,player2_career_total_win,player2_career_total_lose,player2_career_surface_win,player2_career_surface_lose,player2_roi,player2_H2H,player2_elo,player2_odds,player2_latest_win,strong_predict
2161717,2022-08-07-04-10,Washington,wta,semifinal,hard,2,1,-1,Daria Saville,Australia,166,61,28,88,20,22,15,17,7,311,230,174,117,7.92,0,1737,2.11,6,Kaia Kanepi,Estonia,181,74,37,37,15,23,11,12,4,562,321,193,136,5.12,1,1812,1.81,6
2161907,2022-08-07-05-30,Washington,wta,semifinal,hard,2,1,-1,Xiyu Wang,China,181,66,21,95,92,34,18,10,6,152,96,90,58,3.84,0,1634,2.53,6,Ludmilla Samsonova,Russia,180,67,23,60,25,13,14,9,7,259,158,69,43,-4.84,1,-,1.59,4
2161735,2022-08-07-08-00,San Jose WTA,wta,semifinal,hard,1,2,-1,Shelby Rogers,USA,175,70,29,45,36,15,15,9,6,298,240,167,120,6.79,1,1788,2.25,6,Veronika Kudermetova,Russia,175,63,25,19,18,28,13,16,6,299,197,147,92,18.91,1,1893,1.72,8
2161911,2022-08-07-09-00,Washington,atp,semifinal,hard,1,1,0.21,Nick Kyrgios,Australia,193,85,27,63,13,25,7,11,3,282,152,168,90,4.69,0,1925,1.21,9,Mikael Ymer,Sweden,183,75,23,115,67,14,15,6,2,237,139,50,26,4.46,0,1686,5.1,6
2161721,2022-08-07-11-05,San Jose WTA,wta,semifinal,hard,1,1,1.22,Darya Kasatkina,Russia,170,62,25,12,10,30,14,14,7,295,161,118,83,8.7,1,-,2.22,7,Paula Badosa,Spain,180,72,24,4,2,29,13,18,6,315,167,126,60,-0.48,1,2004,1.74,7
2161725,2022-08-07-11-15,Washington,atp,semifinal,hard,2,1,-1,Andrey Rublev,Russia,188,70,24,8,5,35,11,14,3,375,204,141,72,3.08,1,1968,1.18,6,Yoshihito Nishioka,Japan,170,64,26,96,48,32,17,18,8,396,224,213,117,9.1,1,1722,5.73,8
2161925,2022-08-07-12-10,Los Cabos,atp,final,hard,1,2,-1,Daniil Medvedev,Russia,198,83,26,1,1,30,10,19,5,417,175,174,59,-4.13,1,2002,1.4,8,Cameron Norrie,Great Britain,188,82,26,12,10,35,16,16,7,312,176,196,84,0.98,0,1951,3.2,8
