match_id,time_stamp,title,tour,round,surface,winner,predict,prediction_roi,player1_name,player1_country,player1_height,player1_weight,player1_age,player1_current_rank,player1_highest_rank,player1_year_total_win,player1_year_total_lose,player1_year_surface_win,player1_year_surface_lose,player1_career_total_win,player1_career_total_lose,player1_career_surface_win,player1_career_surface_lose,player1_roi,player1_H2H,player1_elo,player1_odds,player1_latest_win,player2_name,player2_country,player2_height,player2_weight,player2_age,player2_current_rank,player2_highest_rank,player2_year_total_win,player2_year_total_lose,player2_year_surface_win,player2_year_surface_lose,player2_career_total_win,player2_career_total_lose,player2_career_surface_win,player2_career_surface_lose,player2_roi,player2_H2H,player2_elo,player2_odds,player2_latest_win,strong_predict
2204707,2022-09-29-21-35,Tallinn,wta,round of 16,indoors,2,2,0.45,Ann Li,USA,160,50,22,62,44,11,13,1,0,149,95,12,5,-0.84,0,-,2.95,4,Kaia Kanepi,Estonia,181,74,37,32,15,27,15,1,0,566,325,90,35,5.34,0,-,1.45,6
2203895,2022-09-29-22-10,Tel Aviv,atp,round of 16,indoors,2,2,1.13,Diego Schwartzman,Argentina,170,64,30,17,8,32,22,0,1,608,352,28,23,-7.0,0,-,1.81,5,Arthur Rinderknech,France,196,86,27,58,48,30,20,3,1,245,146,69,41,1.69,0,-,2.13,7
2204605,2022-09-29-22-35,Parma,wta,quarterfinal,clay,1,2,-1,Maria Sakkari,Greece,172,62,27,7,3,31,18,6,4,410,269,160,97,-6.23,1,1893,1.49,5,Maryna Zanevska,Belgium,175,59,29,97,62,19,18,13,8,469,269,234,128,-0.13,0,1694,2.84,6
2204115,2022-09-30-01-05,Tel Aviv,atp,round of 16,indoors,2,1,-1,Edan Leshem,Israel,183,70,25,446,249,36,24,3,4,312,204,24,33,2.02,0,-,3.43,5,Vasek Pospisil,Canada,193,88,32,149,25,30,17,22,6,511,364,148,83,-3.3,0,-,1.36,6
2204113,2022-09-30-01-05,Tallinn,wta,round of 16,indoors,1,2,-1,Anett Kontaveit,Estonia,174,65,26,4,2,26,14,6,0,407,199,76,27,-5.41,2,-,1.3,5,Tereza Martincova,Czech Republic,179,64,27,75,40,20,23,2,1,424,326,114,78,-4.29,0,-,3.88,6
2203997,2022-09-30-01-10,Sofia,atp,round of 16,indoors,1,1,0.08,Jannik Sinner,Italy,188,76,21,10,9,43,13,0,0,213,104,59,21,1.91,0,-,1.08,7,Nuno Borges,Portugal,185,75,25,93,93,40,20,6,2,230,90,8,4,2.95,0,-,10.29,7
2204779,2022-09-30-01-20,Parma,wta,quarterfinal,clay,1,2,-1,Ana Bogdan,Romania,171,59,29,53,53,33,14,19,7,392,241,169,97,4.31,0,1758,2.07,8,Irina Begu,Romania,181,67,32,33,22,32,16,20,4,497,330,289,135,5.88,0,-,1.85,8
2204525,2022-09-30-02-55,Sofia,atp,round of 16,indoors,1,2,-1,Aleksandar Vukic,Australia,188,84,26,144,117,16,16,3,1,232,176,34,23,-3.36,0,-,1.68,5,Fernando Verdasco,Spain,188,90,38,116,7,31,27,1,0,729,532,95,85,-2.78,0,-,2.33,5
2204459,2022-09-30-03-05,Tel Aviv,atp,round of 16,indoors,1,1,0.04,Novak Djokovic,Serbia,187,80,35,7,1,25,6,1,1,1155,245,148,46,-1.12,2,-,1.04,9,Pablo Andujar,Spain,180,80,36,115,32,27,23,1,0,592,491,30,45,-7.64,0,-,18.79,6
2204771,2022-09-30-13-00,Seoul,atp,quarterfinal,hard,2,2,0.34,Radu Albot,Moldavsko,175,69,32,91,39,36,25,21,10,590,434,252,146,-1.46,1,1658,3.62,8,Denis Shapovalov,Canada,185,75,23,24,10,22,19,17,10,260,166,116,72,0.99,0,1812,1.34,5
2204967,2022-09-30-14-30,Seoul,atp,quarterfinal,hard,1,2,-1,Jenson Brooksby,USA,188,82,21,46,33,27,19,16,9,152,77,97,51,-3.6,0,1848,2.73,6,Cameron Norrie,Great Britain,188,82,27,8,8,46,23,26,11,323,183,206,88,-0.28,1,1951,1.52,5
2205069,2022-09-30-16-05,Seoul,atp,quarterfinal,hard,2,2,3.02,Casper Ruud,Norway,183,77,23,2,2,48,17,18,6,320,178,72,46,1.85,1,2013,1.29,9,Yoshihito Nishioka,Japan,170,64,27,56,48,36,21,22,12,400,228,217,121,11.23,0,1779,4.02,6
2205067,2022-09-30-18-00,Tel Aviv,atp,quarterfinal,indoors,2,2,0.23,Liam Broady,Great Britain,183,78,28,174,116,34,23,8,3,474,332,133,80,1.39,0,-,4.81,7,Marin Cilic,Croatia,198,89,34,16,3,29,16,1,0,693,372,137,71,2.55,1,-,1.23,7
2205063,2022-09-30-18-05,Tallinn,wta,quarterfinal,indoors,2,2,0.51,Donna Vekic,Croatia,179,64,26,85,19,21,17,2,0,327,245,42,37,-4.64,1,-,2.77,4,Belinda Bencic,Switzerland,175,63,25,14,4,35,16,4,1,377,198,56,26,-1.11,3,-,1.51,7
2205013,2022-09-30-19-10,Tel Aviv,atp,quarterfinal,indoors,1,1,1.53,Constant Lestienne,France,180,77,30,68,68,47,22,14,6,432,295,174,109,14.76,1,-,2.53,7,Maxime Cressy,USA,201,88,25,34,31,32,24,1,2,199,128,67,30,5.99,0,-,1.59,5
2204845,2022-09-30-19-45,Tallinn,wta,quarterfinal,indoors,1,2,-1,Barbora Krejcikova,Czech Republic,178,62,26,27,2,18,14,2,0,384,203,30,29,-4.75,1,-,2.19,5,Beatriz Haddad Maia,Brazil,185,78,26,15,15,49,20,3,1,409,197,10,8,21.08,0,-,1.76,7
