match_id,time_stamp,title,tour,round,surface,winner,predict,prediction_roi,player1_name,player1_country,player1_height,player1_weight,player1_age,player1_current_rank,player1_highest_rank,player1_year_total_win,player1_year_total_lose,player1_year_surface_win,player1_year_surface_lose,player1_career_total_win,player1_career_total_lose,player1_career_surface_win,player1_career_surface_lose,player1_roi,player1_H2H,player1_elo,player1_odds,player1_latest_win,player2_name,player2_country,player2_height,player2_weight,player2_age,player2_current_rank,player2_highest_rank,player2_year_total_win,player2_year_total_lose,player2_year_surface_win,player2_year_surface_lose,player2_career_total_win,player2_career_total_lose,player2_career_surface_win,player2_career_surface_lose,player2_roi,player2_H2H,player2_elo,player2_odds,player2_latest_win,strong_predict
2199536,2022-09-22-22-05,Metz,atp,round of 16,indoors,2,2,1.15,Emil Ruusuvuori,Finland,188,79,23,51,42,36,27,1,0,231,128,73,27,-7.04,2,-,1.79,5,Alexander Bublik,Kazakhstan,198,77,25,44,30,25,22,6,1,301,210,87,52,2.8,0,-,2.15,5
2199102,2022-09-22-22-10,Metz,atp,round of 16,indoors,1,2,-1,Lorenzo Sonego,Italy,191,76,27,65,21,21,24,1,0,338,223,54,37,-13.36,1,-,1.43,4,Gilles Simon,France,183,70,37,175,6,21,26,7,7,769,556,219,135,7.74,0,-,3.08,4
2199640,2022-09-23-00-30,Metz,atp,round of 16,indoors,2,2,0.52,Gregoire Barrere,France,183,80,28,167,80,31,27,14,8,399,303,190,130,1.69,1,-,2.72,7,Mikael Ymer,Sweden,183,75,24,100,67,20,20,4,3,243,144,72,39,7.3,1,-,1.52,6
2199662,2022-09-23-00-40,Metz,atp,round of 16,indoors,2,2,0.41,Dominic Thiem,Austria,185,79,29,182,3,15,14,5,1,484,247,70,47,-3.18,0,-,3.15,7,Hubert Hurkacz,Poland,196,81,25,10,9,33,16,1,1,308,189,48,45,7.04,2,-,1.41,5
2199534,2022-09-23-02-15,Metz,atp,round of 16,indoors,2,1,-1,Daniil Medvedev,Russia,198,83,26,4,1,37,13,0,0,424,178,125,54,-5.93,2,-,1.14,7,Stan Wawrinka,Switzerland,182,79,37,284,3,6,11,3,0,679,388,96,78,-1.63,1,-,6.81,3
2199716,2022-09-23-04-10,San Diego,atp,round of 16,hard,1,1,0.5,Elahi Galan Daniel,Colombia,191,72,26,75,75,47,23,11,5,329,250,90,76,24.49,0,-,1.5,8,Pedro Martinez,Spain,185,76,25,68,40,22,25,5,8,390,225,53,41,-8.41,0,1627,2.79,3
2199774,2022-09-23-04-30,San Diego,atp,round of 16,hard,2,1,-1,John Wolf Jeffrey,USA,183,79,23,73,72,34,23,23,14,128,81,71,47,1.3,0,-,1.61,6,Christopher O'Connell,Australia,183,78,28,130,97,35,19,18,11,323,189,139,95,1.17,0,-,2.47,5
2199590,2022-09-23-04-50,Metz,atp,round of 16,indoors,1,1,1.6,Holger Rune,Denmark,185,68,19,31,26,30,24,1,1,148,80,23,10,-2.58,0,-,2.6,4,Benjamin Bonzi,France,185,76,26,61,44,34,24,9,2,382,223,89,65,-6.2,0,-,1.56,4
2199718,2022-09-23-06-25,San Diego,atp,round of 16,hard,2,2,0.44,Mackenzie McDonald,USA,178,73,27,84,48,19,24,10,12,272,199,180,122,-11.45,0,-,3.03,4,Jenson Brooksby,USA,188,82,21,50,33,24,18,13,8,149,76,94,50,-3.7,1,1848,1.44,5
2199818,2022-09-23-07-20,San Diego,atp,round of 16,hard,1,1,1.3,Constant Lestienne,France,180,77,30,76,75,44,21,24,5,429,294,65,32,11.17,0,1699,2.3,8,Alejandro Tabilo,Chile,188,75,25,70,64,33,20,7,5,308,199,78,55,0.24,1,1690,1.69,5
2199190,2022-09-23-10-30,San Diego,atp,round of 16,hard,1,2,-1,Daniel Evans,Great Britain,175,75,32,25,22,27,21,16,10,569,352,251,143,1.23,2,1820,1.47,6,Taro Daniel,Japan,191,80,29,95,64,39,24,24,13,546,351,160,119,2.61,2,1664,2.9,4
2199290,2022-09-23-12-35,San Diego,atp,round of 16,hard,1,2,-1,Brandon Nakashima,USA,185,77,21,69,49,28,22,12,12,154,89,86,50,-6.61,1,1803,1.3,5,Denis Kudla,USA,180,79,30,104,53,28,28,18,16,481,359,222,179,-6.06,1,1636,3.88,4
2199838,2022-09-23-13-00,Tokyo,wta,quarterfinal,indoors,2,1,-1,Petra Martic,Croatia,181,63,31,46,14,32,18,3,1,420,293,56,43,11.57,2,-,2.25,6,Shuai Zhang,China,177,66,33,28,23,33,23,7,1,561,394,37,20,10.01,0,-,1.73,7
2199870,2022-09-23-14-35,Seoul WTA,wta,quarterfinal,hard,2,2,0.12,Lulu Sun,Switzerland,-,-,21,340,260,29,19,14,9,161,92,115,56,-3.1,0,1346,7.91,8,Ekaterina Alexandrova,Russia,180,66,27,24,24,29,16,9,9,410,236,74,60,-0.16,0,1745,1.12,6
2199882,2022-09-23-14-45,Tokyo,wta,quarterfinal,indoors,1,2,-1,Veronika Kudermetova,Russia,175,63,25,13,13,33,17,1,1,304,201,56,33,17.77,0,-,1.68,6,Beatriz Haddad Maia,Brazil,185,78,26,16,15,47,19,1,0,407,196,8,7,21.32,0,-,2.33,6
2199882,2022-09-23-14-45,Tokyo,wta,quarterfinal,indoors,1,2,-1,Veronika Kudermetova,Russia,175,63,25,13,13,33,17,1,1,304,201,56,33,17.77,0,-,1.68,6,Beatriz Haddad Maia,Brazil,185,78,26,16,15,47,19,1,0,407,196,8,7,21.32,0,-,2.33,6
2199332,2022-09-23-16-45,Seoul WTA,wta,quarterfinal,hard,1,1,0.91,Tatiana Maria,Germany,172,62,35,80,46,47,25,9,11,667,485,193,181,12.13,0,-,1.91,6,Lin Zhu,China,173,64,28,70,69,36,21,30,11,382,250,326,186,-6.33,0,1616,2.0,8
2199872,2022-09-23-18-20,Seoul WTA,wta,quarterfinal,hard,2,1,-1,Magda Linette,Poland,171,59,30,51,33,34,24,19,12,452,325,185,139,3.53,0,1772,2.22,7,Emma Raducanu,Great Britain,-,-,19,77,10,16,17,9,10,109,46,63,21,-5.3,0,1786,1.75,5
2199868,2022-09-23-18-45,Tokyo,wta,quarterfinal,indoors,1,1,0.49,Ludmilla Samsonova,Russia,180,67,23,30,25,25,15,2,0,271,159,56,29,-0.97,0,-,1.49,9,Garbine Muguruza,Spain,182,73,28,12,1,12,15,1,0,469,245,24,18,-8.86,1,-,2.82,5
2199402,2022-09-23-20-15,Tokyo,wta,quarterfinal,indoors,1,1,0.32,Qinwen Zheng,China,-,-,19,36,36,34,15,2,0,134,54,22,6,8.41,0,-,1.32,7,Claire Liu,USA,-,-,22,84,74,26,19,2,0,195,125,6,3,-0.73,0,-,3.73,5
